Date,IPMAN,M1SL,M1V,REVOLSL,TTLCONS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2005-02-10,100.73,1371.60,9.31,804.28,1068011.04,93.62,5.34,45.521805,44.88,-0.1854,0.5344
2005-02-17,100.61,1371.53,9.31,804.41,1069284.29,93.24,5.29,45.261009,44.82,-0.1267,0.5612
2005-02-24,100.49,1371.45,9.31,804.54,1070557.54,92.87,5.24,45.637707,44.77,-0.2524,0.5038
2005-03-03,100.43,1370.57,9.32,805.02,1072078.94,92.28,5.20,45.985424,44.72,-0.3674,0.4518
2005-03-10,100.50,1367.68,9.35,806.36,1074220.71,91.18,5.20,45.246532,44.69,-0.1623,0.5449
2005-03-17,100.58,1364.79,9.38,807.69,1076362.48,90.07,5.20,44.811882,44.66,-0.0452,0.5986
2005-03-24,100.66,1361.90,9.41,809.03,1078504.26,88.96,5.20,43.949829,44.63,0.1956,0.7091
2005-03-31,100.74,1359.01,9.43,810.37,1080646.03,87.86,5.20,43.899132,44.60,0.2016,0.7119
2005-04-07,100.81,1360.08,9.44,810.29,1083464.80,87.54,5.18,44.395824,44.65,0.0724,0.6527
2005-04-14,100.88,1361.81,9.44,809.97,1086396.40,87.35,5.16,42.819134,44.71,0.5469,0.8667
2005-04-21,100.95,1363.53,9.44,809.66,1089328.00,87.17,5.13,43.293602,44.77,0.4280,0.8142
2005-04-28,101.02,1365.26,9.44,809.35,1092259.60,86.98,5.11,43.527191,44.84,0.3788,0.7921
2005-05-05,101.08,1367.66,9.44,809.85,1095107.61,88.07,5.09,44.096558,45.17,0.3116,0.7618
2005-05-12,101.12,1370.58,9.44,810.98,1097892.94,90.13,5.06,43.395802,45.72,0.6711,0.9204
2005-05-19,101.17,1373.49,9.44,812.10,1100678.26,92.18,5.04,44.819214,46.26,0.4161,0.8088
2005-05-26,101.21,1376.40,9.44,813.22,1103463.58,94.24,5.02,45.111179,46.80,0.4885,0.8410
2005-06-02,101.24,1378.53,9.44,814.21,1106279.23,96.02,5.00,45.154991,47.29,0.6176,0.8974
2005-06-09,101.15,1375.94,9.47,814.38,1109276.87,96.13,5.00,45.425079,47.47,0.5914,0.8861
2005-06-16,101.07,1373.35,9.50,814.55,1112274.50,96.25,5.00,46.330223,47.65,0.3815,0.7933
2005-06-23,100.99,1370.76,9.53,814.71,1115272.13,96.37,5.00,45.381275,47.83,0.7080,0.9361
2005-06-30,100.91,1368.17,9.56,814.88,1118269.77,96.48,5.00,45.846031,48.01,0.6254,0.9008
2005-07-07,100.99,1369.70,9.56,815.48,1120789.29,95.07,4.98,46.395466,47.86,0.4245,0.8126
2005-07-14,101.10,1371.91,9.56,816.14,1123229.13,93.40,4.96,46.835026,47.66,0.2397,0.7292
2005-07-21,101.20,1374.12,9.56,816.80,1125668.97,91.73,4.94,46.988876,47.46,0.1375,0.6825
2005-07-28,101.31,1376.34,9.56,817.46,1128108.81,90.05,4.91,47.091438,47.26,0.0502,0.6425
2005-08-04,101.27,1377.63,9.56,818.02,1131363.97,87.92,4.91,46.71048,46.82,0.0303,0.6333
2005-08-11,101.03,1377.70,9.56,818.43,1135706.23,85.16,4.93,46.915604,46.03,-0.2556,0.5023
2005-08-18,100.79,1377.76,9.56,818.83,1140048.48,82.41,4.95,46.607925,45.25,-0.3933,0.4402
2005-08-25,100.55,1377.83,9.56,819.24,1144390.74,79.65,4.98,46.051147,44.47,-0.4588,0.4110
2005-09-01,100.31,1377.90,9.56,819.65,1148733.00,76.90,5.00,46.644558,43.68,-0.8571,0.2406
2005-09-08,100.67,1377.50,9.59,819.99,1151552.83,76.27,5.00,47.472401,44.01,-1.0012,0.1828
2005-09-15,101.04,1377.11,9.62,820.32,1154372.67,75.64,5.00,47.509018,44.34,-0.9164,0.2166
2005-09-22,101.41,1376.71,9.65,820.65,1157192.50,75.01,5.00,46.571289,44.67,-0.5497,0.3709
2005-09-29,101.78,1376.31,9.68,820.99,1160012.33,74.38,5.00,46.981556,45.00,-0.5729,0.3608
2005-10-06,102.02,1376.20,9.69,821.86,1162710.74,75.39,5.00,45.842823,45.33,-0.1486,0.5512
2005-10-13,102.22,1376.20,9.69,822.94,1165360.58,77.06,5.00,45.268871,45.66,0.1122,0.6709
2005-10-20,102.41,1376.20,9.69,824.02,1168010.42,78.74,5.00,45.00396,45.98,0.2835,0.7492
2005-10-27,102.60,1376.20,9.69,825.10,1170660.26,80.41,5.00,46.034138,46.31,0.0802,0.6563
2005-11-03,102.75,1376.12,9.69,826.12,1173356.73,82.26,4.99,46.76997,46.67,-0.0294,0.6059
2005-11-10,102.80,1375.84,9.69,826.97,1176169.80,84.57,4.97,47.483746,47.10,-0.1114,0.5682
2005-11-17,102.84,1375.56,9.69,827.82,1178982.87,86.88,4.95,47.90316,47.53,-0.1082,0.5697
2005-11-24,102.89,1375.28,9.69,828.67,1181795.93,89.19,4.92,48.822956,47.96,-0.2497,0.5050
2005-12-01,102.93,1375.00,9.69,829.52,1184609.00,91.50,4.90,48.602219,48.39,-0.0613,0.5912
2005-12-08,103.12,1376.33,9.73,840.82,1187112.97,91.43,4.85,48.50655,48.85,0.0982,0.6645
2005-12-15,103.30,1377.66,9.76,852.13,1189616.94,91.36,4.81,48.837688,49.30,0.1341,0.6810
2005-12-22,103.49,1379.00,9.80,863.43,1192120.90,91.30,4.76,48.602219,49.76,0.3340,0.7720
2005-12-29,103.68,1380.33,9.83,874.73,1194624.87,91.23,4.72,48.114452,50.21,0.6069,0.8928
2006-01-05,103.71,1380.75,9.85,880.31,1196906.00,90.62,4.71,49.482826,50.20,0.2083,0.7149
2006-01-12,103.63,1380.47,9.85,881.60,1199020.00,89.60,4.74,49.630733,49.85,0.0620,0.6479
2006-01-19,103.55,1380.20,9.85,882.89,1201134.00,88.59,4.76,48.654385,49.49,0.2410,0.7298
2006-01-26,103.48,1379.93,9.85,884.18,1203248.00,87.57,4.78,49.689922,49.13,-0.1622,0.5450
2006-02-02,103.40,1379.85,9.85,885.40,1205058.50,86.78,4.80,48.957672,48.85,-0.0311,0.6051
2006-02-09,103.38,1380.93,9.85,886.13,1205048.00,87.33,4.77,49.357075,49.04,-0.0909,0.5777
2006-02-16,103.35,1382.00,9.85,886.87,1205037.50,87.88,4.75,50.303833,49.24,-0.3090,0.4781
2006-02-23,103.32,1383.08,9.85,887.61,1205027.00,88.43,4.72,50.49614,49.43,-0.3089,0.4782
2006-03-02,103.32,1383.93,9.85,888.41,1204625.45,88.85,4.70,50.355606,49.64,-0.2067,0.5246
2006-03-09,103.43,1383.43,9.88,889.61,1201877.61,88.51,4.70,50.259434,49.97,-0.0832,0.5812
2006-03-16,103.55,1382.94,9.90,890.80,1199129.77,88.17,4.70,51.361526,50.30,-0.3063,0.4793
2006-03-23,103.67,1382.44,9.93,891.99,1196381.94,87.84,4.70,51.257996,50.63,-0.1806,0.5365
2006-03-30,103.79,1381.94,9.95,893.19,1193634.10,87.50,4.70,50.858582,50.96,0.0306,0.6335
2006-04-06,103.76,1382.70,9.96,894.52,1190824.00,86.02,4.68,51.245342,50.87,-0.1091,0.5693
2006-04-13,103.66,1383.96,9.96,895.90,1187989.00,84.08,4.66,51.022331,50.60,-0.1217,0.5635
2006-04-20,103.57,1385.22,9.96,897.29,1185154.00,82.14,4.64,52.107616,50.33,-0.5129,0.3870
2006-04-27,103.48,1386.48,9.96,898.68,1182319.00,80.21,4.61,52.494164,50.07,-0.7020,0.3053
2006-05-04,103.47,1385.88,9.96,899.28,1179864.32,79.66,4.60,53.237469,50.00,-0.9378,0.2080
2006-05-11,103.57,1382.81,9.96,898.83,1177916.74,80.97,4.60,51.92178,50.18,-0.5027,0.3915
2006-05-18,103.67,1379.74,9.96,898.38,1175969.16,82.28,4.60,50.866241,50.37,-0.1429,0.5538
2006-05-25,103.77,1376.67,9.96,897.93,1174021.58,83.59,4.60,51.408878,50.56,-0.2455,0.5069
2006-06-01,103.87,1373.60,9.96,897.48,1172074.00,84.90,4.60,51.929207,50.75,-0.3416,0.4634
2006-06-08,103.81,1372.83,10.00,897.76,1168739.67,84.85,4.62,50.345928,51.26,0.2647,0.7406
2006-06-15,103.75,1372.06,10.04,898.04,1165405.33,84.81,4.65,50.174931,51.77,0.4624,0.8294
2006-06-22,103.69,1371.29,10.08,898.32,1162071.00,84.76,4.67,49.855316,52.29,0.7031,0.9340
2006-06-29,103.63,1370.52,10.12,898.60,1158736.67,84.71,4.69,51.323669,52.80,0.4265,0.8135
2006-07-06,103.74,1370.57,10.13,899.52,1155891.26,84.26,4.70,51.204166,52.95,0.5043,0.8480
2006-07-13,103.92,1370.96,10.13,900.71,1153241.42,83.65,4.70,49.859623,52.95,0.8945,1.0134
2006-07-20,104.09,1371.34,10.13,901.89,1150591.58,83.05,4.70,50.053844,52.96,0.8395,0.9910
2006-07-27,104.26,1371.73,10.13,903.08,1147941.74,82.44,4.70,51.868954,52.96,0.3156,0.7637
2006-08-03,104.39,1371.45,10.13,904.18,1145409.97,82.22,4.69,51.981003,53.01,0.2991,0.7562
2006-08-10,104.41,1369.50,10.13,905.05,1143173.35,82.99,4.64,51.204166,53.20,0.5766,0.8796
2006-08-17,104.43,1367.56,10.13,905.93,1140936.74,83.75,4.60,52.600979,53.38,0.2251,0.7226
2006-08-24,104.45,1365.62,10.13,906.81,1138700.13,84.52,4.55,52.272324,53.56,0.3729,0.7895
2006-08-31,104.47,1363.68,10.13,907.69,1136463.52,85.29,4.51,52.81012,53.74,0.2700,0.7430
2006-09-07,104.40,1364.68,10.16,908.57,1133571.40,87.04,4.48,52.347015,54.54,0.6344,0.9047
2006-09-14,104.30,1366.17,10.18,909.46,1130570.03,88.95,4.46,53.108921,55.44,0.6741,0.9216
2006-09-21,104.21,1367.67,10.21,910.35,1127568.67,90.87,4.43,52.981937,56.34,0.9708,1.0440
2006-09-28,104.12,1369.16,10.24,911.23,1124567.30,92.78,4.41,53.639267,57.24,1.0407,1.0714
2006-10-05,104.08,1369.93,10.25,912.35,1123149.65,93.41,4.41,54.561127,57.56,0.8671,1.0023
2006-10-12,104.09,1370.15,10.25,913.65,1122919.77,93.07,4.44,55.40192,57.45,0.5917,0.8862
2006-10-19,104.10,1370.38,10.25,914.94,1122689.90,92.73,4.46,55.311832,57.34,0.5857,0.8836
2006-10-26,104.11,1370.61,10.25,916.24,1122460.03,92.39,4.48,55.814793,57.23,0.4080,0.8052
2006-11-02,104.17,1370.69,10.25,917.56,1122682.73,92.09,4.50,55.131664,57.14,0.5797,0.8810
2006-11-09,104.55,1369.95,10.25,919.09,1125620.87,91.99,4.47,55.957417,57.17,0.3513,0.7798
2006-11-16,104.93,1369.20,10.25,920.61,1128559.00,91.90,4.45,56.715637,57.21,0.1425,0.6848
2006-11-23,105.31,1368.45,10.25,922.14,1131497.13,91.81,4.43,56.685623,57.24,0.1617,0.6936
2006-11-30,105.69,1367.71,10.25,923.66,1134435.27,91.71,4.40,56.497948,57.28,0.2266,0.7233
2006-12-07,105.63,1368.88,10.28,924.60,1135543.45,92.71,4.44,57.286171,57.75,0.1346,0.6812
2006-12-14,105.51,1370.37,10.31,925.45,1136346.65,93.88,4.48,58.051895,58.29,0.0700,0.6516
2006-12-21,105.38,1371.86,10.33,926.30,1137149.84,95.05,4.53,57.316196,58.84,0.4398,0.8194
2006-12-28,105.25,1373.35,10.36,927.15,1137953.03,96.23,4.57,58.048313,59.38,0.3849,0.7949
2007-01-04,105.22,1373.29,10.38,928.18,1138444.90,96.36,4.59,57.534958,59.56,0.5854,0.8835
2007-01-11,105.32,1371.17,10.38,929.48,1138521.68,95.09,4.57,58.395596,59.25,0.2484,0.7332
2007-01-18,105.43,1369.05,10.38,930.77,1138598.45,93.83,4.55,58.52396,58.95,0.1232,0.6760
2007-01-25,105.53,1366.92,10.38,932.06,1138675.23,92.56,4.52,58.36541,58.65,0.0811,0.6567
2007-02-01,105.63,1364.80,10.38,933.36,1138752.00,91.30,4.50,59.505386,58.34,-0.3368,0.4656
2007-02-08,105.88,1365.50,10.38,934.63,1140753.00,90.58,4.48,59.21096,58.31,-0.2618,0.4995
2007-02-15,106.12,1366.20,10.38,935.91,1142754.00,89.85,4.45,60.003647,58.27,-0.5014,0.3921
2007-02-22,106.36,1366.90,10.38,937.19,1144755.00,89.13,4.43,59.830013,58.24,-0.4614,0.4098
2007-03-01,106.61,1367.60,10.38,938.46,1146756.00,88.40,4.40,57.16502,58.20,0.2994,0.7564
2007-03-08,106.78,1370.13,10.40,939.12,1147632.35,88.11,4.42,57.972832,58.51,0.1544,0.6903
2007-03-15,106.95,1372.66,10.42,939.78,1148508.71,87.81,4.45,57.308468,58.81,0.4352,0.8174
2007-03-22,107.12,1375.19,10.43,940.44,1149385.06,87.52,4.47,59.361935,59.12,-0.0703,0.5871
2007-03-29,107.29,1377.72,10.45,941.10,1150261.42,87.23,4.49,58.584332,59.43,0.2434,0.7309
2007-04-05,107.36,1379.08,10.46,942.62,1152102.07,87.26,4.49,59.603306,59.57,-0.0088,0.6154
2007-04-12,107.34,1379.57,10.46,944.77,1154665.93,87.54,4.46,59.997959,59.60,-0.1148,0.5667
2007-04-19,107.32,1380.06,10.46,946.93,1157229.80,87.82,4.44,61.34898,59.63,-0.4974,0.3939
2007-04-26,107.31,1380.55,10.46,949.09,1159793.67,88.10,4.42,61.720867,59.66,-0.5968,0.3504
2007-05-03,107.32,1379.93,10.46,950.84,1161709.65,88.11,4.41,62.343266,59.57,-0.8030,0.2629
2007-05-10,107.41,1376.52,10.46,951.58,1162005.90,87.43,4.46,62.555767,59.18,-0.9765,0.1926
2007-05-17,107.50,1373.11,10.46,952.33,1162302.16,86.75,4.50,63.307171,58.79,-1.3058,0.0686
2007-05-24,107.59,1369.70,10.46,953.07,1162598.42,86.07,4.55,63.041515,58.41,-1.3409,0.0562
2007-05-31,107.68,1366.29,10.46,953.82,1162894.68,85.40,4.59,63.846062,58.02,-1.6856,-0.0581
2007-06-07,107.72,1366.32,10.48,954.80,1161355.40,86.32,4.62,62.457108,58.54,-1.1342,0.1316
2007-06-14,107.75,1366.93,10.51,955.83,1159510.20,87.51,4.64,63.588028,59.20,-1.2683,0.0820
2007-06-21,107.78,1367.53,10.54,956.86,1157665.00,88.70,4.67,62.358425,59.87,-0.7195,0.2979
2007-06-28,107.81,1368.14,10.57,957.88,1155819.80,89.89,4.69,62.009289,60.54,-0.4254,0.4258
2007-07-05,107.79,1369.38,10.59,959.60,1155512.87,89.50,4.69,63.362099,60.68,-0.7770,0.2737
2007-07-12,107.73,1371.10,10.59,961.84,1156359.65,87.92,4.66,64.216614,60.42,-1.0994,0.1448
2007-07-19,107.66,1372.81,10.59,964.07,1157206.42,86.34,4.64,63.209503,60.16,-0.8831,0.2300
2007-07-26,107.60,1374.53,10.59,966.31,1158053.19,84.75,4.62,59.715237,59.90,0.0527,0.6436
2007-08-02,107.56,1375.95,10.59,968.46,1158764.65,83.40,4.60,58.853104,59.67,0.2360,0.7275
2007-08-09,107.69,1375.56,10.59,970.10,1158664.16,83.40,4.63,59.56266,59.63,0.0186,0.6280
2007-08-16,107.81,1375.18,10.59,971.75,1158563.68,83.40,4.65,59.738129,59.59,-0.0442,0.5991
2007-08-23,107.94,1374.79,10.59,973.39,1158463.19,83.40,4.67,61.164833,59.54,-0.4690,0.4065
2007-08-30,108.06,1374.41,10.59,975.03,1158362.71,83.40,4.69,60.623161,59.50,-0.3243,0.4712
2007-09-06,108.04,1375.07,10.60,976.73,1157450.17,82.98,4.70,59.707619,59.63,-0.0219,0.6094
2007-09-13,107.97,1376.14,10.62,978.44,1156212.80,82.40,4.70,60.996994,59.83,-0.3375,0.4653
2007-09-20,107.89,1377.21,10.64,980.16,1154975.43,81.82,4.70,62.583908,60.03,-0.7392,0.2896
2007-09-27,107.82,1378.29,10.67,981.87,1153738.07,81.23,4.70,62.149006,60.23,-0.5559,0.3682
2007-10-04,107.83,1378.19,10.68,983.99,1151164.61,80.44,4.70,64.119759,60.26,-1.1174,0.1380
2007-10-11,107.97,1376.55,10.68,986.63,1146809.71,79.35,4.70,64.050652,60.06,-1.1538,0.1242
2007-10-18,108.11,1374.90,10.68,989.28,1142454.81,78.27,4.70,61.096729,59.87,-0.3555,0.4572
2007-10-25,108.25,1373.25,10.68,991.92,1138099.90,77.18,4.70,62.761658,59.67,-0.8935,0.2258
2007-11-01,108.39,1371.60,10.68,994.57,1133745.00,76.10,4.70,61.31155,59.48,-0.5303,0.3794
2007-11-08,108.44,1372.35,10.68,996.21,1129356.93,75.96,4.77,59.078838,59.45,0.1061,0.6681
2007-11-15,108.49,1373.09,10.68,997.86,1124968.87,75.82,4.84,59.124882,59.41,0.0832,0.6576
2007-11-22,108.53,1373.84,10.68,999.51,1120580.80,75.68,4.91,58.035381,59.38,0.3889,0.7966
2007-11-29,108.58,1374.59,10.68,1001.15,1116192.73,75.54,4.98,60.268093,59.35,-0.2667,0.4973
2007-12-06,108.53,1375.78,10.66,1002.66,1114339.97,75.97,5.00,60.92028,59.25,-0.4843,0.3997
2007-12-13,108.44,1377.16,10.64,1004.11,1113501.32,76.62,5.00,59.347385,59.12,-0.0659,0.5891
2007-12-20,108.34,1378.54,10.62,1005.55,1112662.68,77.28,5.00,59.830746,58.99,-0.2424,0.5084
2007-12-27,108.25,1379.92,10.60,1007.00,1111824.03,77.93,5.00,59.094196,58.87,-0.0659,0.5891
2008-01-03,108.14,1381.01,10.58,1008.48,1110370.55,77.91,4.99,56.797951,58.69,0.5479,0.8671
2008-01-10,107.98,1381.39,10.58,1010.04,1107379.97,76.19,4.97,56.66674,58.40,0.5005,0.8463
2008-01-17,107.82,1381.78,10.58,1011.60,1104389.39,74.48,4.95,53.432838,58.10,1.3509,1.1862
2008-01-24,107.66,1382.16,10.58,1013.16,1101398.81,72.76,4.93,54.528816,57.81,0.9485,1.0351
2008-01-31,107.50,1382.55,10.58,1014.72,1098408.23,71.05,4.90,57.901646,57.51,-0.1126,0.5677
2008-02-07,107.41,1384.13,10.58,1015.32,1099065.97,70.53,4.94,54.876129,57.36,0.7194,0.9409
2008-02-14,107.34,1385.92,10.58,1015.76,1100331.76,70.22,4.99,55.51675,57.24,0.4978,0.8451
2008-02-21,107.26,1387.70,10.58,1016.20,1101597.55,69.90,5.04,55.57851,57.11,0.4437,0.8211
2008-02-28,107.19,1389.49,10.58,1016.65,1102863.34,69.59,5.09,54.196945,56.99,0.8072,0.9776
2008-03-06,106.98,1390.34,10.59,1017.06,1102981.13,68.39,5.08,52.483501,56.76,1.2383,1.1459
2008-03-13,106.71,1390.81,10.59,1017.45,1102639.71,66.83,5.06,52.051285,56.50,1.2875,1.1637
2008-03-20,106.44,1391.29,10.60,1017.85,1102298.29,65.27,5.04,54.690907,56.24,0.4479,0.8230
2008-03-27,106.18,1391.76,10.60,1018.25,1101956.87,63.71,5.02,53.131832,55.98,0.8230,0.9842
2008-04-03,105.95,1392.19,10.61,1018.61,1101684.27,62.41,5.03,55.864815,55.69,-0.0501,0.5964
2008-04-10,105.83,1392.52,10.61,1018.86,1101583.70,61.76,5.12,53.851315,55.35,0.4339,0.8168
2008-04-17,105.70,1392.85,10.61,1019.12,1101483.13,61.11,5.21,55.857025,55.01,-0.2451,0.5071
2008-04-24,105.58,1393.17,10.61,1019.38,1101382.57,60.45,5.31,56.416752,54.67,-0.5056,0.3903
2008-05-01,105.46,1393.50,10.61,1019.64,1101282.00,59.80,5.40,57.334133,54.33,-0.8696,0.2355
2008-05-08,105.30,1395.40,10.61,1019.57,1098647.52,59.03,5.45,55.7715,54.19,-0.4580,0.4113
2008-05-15,105.13,1397.29,10.61,1019.49,1096013.03,58.26,5.49,57.116444,54.05,-0.8876,0.2282
2008-05-22,104.97,1399.19,10.61,1019.42,1093378.55,57.50,5.54,54.900829,53.91,-0.2870,0.4881
2008-05-29,104.81,1401.09,10.61,1019.35,1090744.06,56.73,5.58,55.825943,53.77,-0.5951,0.3511
2008-06-05,104.57,1403.91,10.58,1019.19,1089272.60,57.04,5.63,53.835762,53.44,-0.1139,0.5671
2008-06-12,104.28,1407.44,10.53,1018.97,1088673.40,58.16,5.67,53.470371,52.97,-0.1434,0.5536
2008-06-19,103.99,1410.96,10.48,1018.75,1088074.20,59.28,5.72,51.487991,52.51,0.2950,0.7543
2008-06-26,103.69,1414.48,10.42,1018.52,1087475.00,60.40,5.77,49.311222,52.04,0.7895,0.9703
2008-07-03,103.40,1416.34,10.39,1018.30,1085890.48,61.32,5.82,49.003239,51.65,0.7668,0.9608
2008-07-10,103.11,1414.01,10.39,1018.09,1081842.68,61.72,5.89,48.024738,51.47,0.9965,1.0541
2008-07-17,102.82,1411.68,10.39,1017.88,1077794.87,62.13,5.95,49.793865,51.28,0.4312,0.8156
2008-07-24,102.53,1409.36,10.39,1017.67,1073747.06,62.54,6.02,49.637295,51.10,0.4231,0.8119
2008-07-31,102.24,1407.03,10.39,1017.46,1069699.26,62.94,6.09,50.091343,50.91,0.2383,0.7286
2008-08-07,101.48,1417.15,10.39,1016.49,1067337.06,64.41,6.10,51.586479,51.51,-0.0212,0.6096
2008-08-14,100.66,1429.35,10.39,1015.39,1065255.81,66.06,6.10,51.539494,52.24,0.2031,0.7126
2008-08-21,99.83,1441.54,10.39,1014.29,1063174.55,67.71,6.10,50.889782,52.97,0.6019,0.8906
2008-08-28,99.00,1453.73,10.39,1013.19,1061093.29,69.36,6.10,51.015018,53.70,0.7764,0.9649
2008-09-04,98.48,1461.96,10.30,1012.95,1059582.80,69.03,6.14,50.02869,52.64,0.7567,0.9566
2008-09-11,98.36,1464.90,10.10,1013.86,1058833.33,66.07,6.23,50.334,49.21,-0.3246,0.4711
2008-09-18,98.23,1467.84,9.89,1014.77,1058083.87,63.10,6.33,50.584507,45.78,-1.3900,0.0390
2008-09-25,98.11,1470.78,9.69,1015.68,1057334.40,60.14,6.42,48.564865,42.35,-1.7987,-0.0924
2008-10-02,97.92,1474.62,9.51,1016.27,1056002.16,57.53,6.51,44.718033,39.43,-1.5293,-0.0081
2008-10-09,97.39,1483.83,9.51,1014.92,1051173.29,57.01,6.58,36.882332,39.62,0.7908,0.9709
2008-10-16,96.86,1493.04,9.51,1013.57,1046344.42,56.49,6.65,38.002838,39.80,0.5197,0.8548
2008-10-23,96.33,1502.25,9.51,1012.22,1041515.55,55.97,6.71,35.272564,39.98,1.3627,1.1903
2008-10-30,95.79,1511.47,9.51,1010.87,1036686.68,55.45,6.78,39.194359,40.17,0.2811,0.7481
2008-11-06,95.08,1529.00,9.51,1009.40,1029374.17,56.10,6.88,37.363663,40.94,1.0358,1.0695
2008-11-13,94.29,1549.86,9.51,1007.89,1021068.20,57.22,7.00,34.799122,41.96,2.0715,1.4080
2008-11-20,93.50,1570.72,9.51,1006.37,1012762.23,58.34,7.12,30.940434,42.97,3.4816,1.6936
2008-11-27,92.72,1591.58,9.51,1004.86,1004456.27,59.46,7.23,35.564529,43.99,2.4375,1.4986
2008-12-04,91.99,1601.93,9.48,1004.24,996749.39,60.21,7.35,35.359371,43.85,2.4567,1.5029
2008-12-11,91.35,1598.27,9.38,1004.80,989841.29,60.45,7.46,34.901684,42.17,2.1036,1.4165
2008-12-18,90.71,1594.62,9.29,1005.36,982933.19,60.70,7.57,35.130531,40.49,1.5518,1.2543
2008-12-25,90.07,1590.96,9.20,1005.92,976025.10,60.95,7.69,34.207283,38.82,1.3334,1.1800
2009-01-01,89.42,1587.30,9.11,1006.48,969117.00,61.20,7.80,36.885708,37.14,0.0729,0.6529
2009-01-08,89.41,1583.42,9.11,1004.42,968296.87,60.09,7.91,35.130772,36.54,0.4082,0.8053
2009-01-15,89.40,1579.53,9.11,1002.36,967476.74,58.99,8.03,32.865295,35.95,0.8913,1.0121
2009-01-22,89.39,1575.65,9.11,1000.30,966656.61,57.88,8.14,32.003777,35.35,0.9681,1.0429
2009-01-29,89.38,1571.76,9.11,998.24,965836.48,56.77,8.25,31.660769,34.75,0.8950,1.0136
2009-02-05,89.15,1571.59,9.11,995.51,964489.86,56.44,8.36,32.913151,34.46,0.4486,0.8233
2009-02-12,88.75,1574.19,9.11,992.27,962748.36,56.69,8.46,31.054516,34.40,0.9685,1.0431
2009-02-19,88.36,1576.79,9.11,989.04,961006.86,56.94,8.56,28.54973,34.34,1.6754,1.2937
2009-02-26,87.96,1579.39,9.11,985.80,959265.36,57.19,8.66,27.504742,34.28,1.9600,1.3776
2009-03-05,87.72,1584.62,9.08,983.73,954510.87,58.31,8.74,25.143549,34.14,2.6032,1.5353
2009-03-12,87.59,1591.82,9.01,982.51,947496.65,60.07,8.81,28.469952,33.95,1.5844,1.2649
2009-03-19,87.46,1599.02,8.94,981.30,940482.42,61.83,8.87,28.972509,33.75,1.3827,1.1973
2009-03-26,87.33,1606.23,8.87,980.08,933468.19,63.59,8.94,30.695543,33.56,0.8277,0.9861
2009-04-02,87.19,1612.57,8.81,978.67,926998.37,65.22,9.01,32.01078,33.40,0.4023,0.8027
2009-04-09,86.98,1613.73,8.81,976.04,923794.93,66.06,9.11,32.905563,33.49,0.1677,0.6964
2009-04-16,86.76,1614.90,8.81,973.41,920591.50,66.90,9.20,33.79229,33.57,-0.0646,0.5897
2009-04-23,86.55,1616.07,8.81,970.78,917388.07,67.74,9.29,33.268307,33.65,0.1112,0.6705
2009-04-30,86.33,1617.23,8.81,968.14,914184.63,68.58,9.39,33.623001,33.74,0.0328,0.6345
2009-05-07,86.25,1624.83,8.81,966.93,912462.94,69.11,9.42,36.525024,34.20,-0.6715,0.3183
2009-05-14,86.18,1633.50,8.81,965.96,910988.19,69.58,9.44,34.308197,34.74,0.1237,0.6762
2009-05-21,86.12,1642.17,8.81,964.98,909513.45,70.05,9.46,34.4533,35.27,0.2355,0.7273
2009-05-28,86.05,1650.85,8.81,964.00,908038.71,70.53,9.49,35.678596,35.80,0.0348,0.6354
2009-06-04,86.16,1655.96,8.80,963.06,907085.10,70.32,9.50,36.12196,35.90,-0.0631,0.5904
2009-06-11,86.48,1656.33,8.77,962.15,906826.33,69.20,9.50,36.460522,35.44,-0.2952,0.4844
2009-06-18,86.80,1656.71,8.74,961.25,906567.57,68.08,9.50,35.372269,34.98,-0.1144,0.5669
2009-06-25,87.13,1657.08,8.71,960.35,906308.80,66.96,9.50,35.162689,34.51,-0.1879,0.5332
2009-07-02,87.44,1657.46,8.69,959.28,905688.90,65.99,9.50,34.61837,34.14,-0.1392,0.5555
2009-07-09,87.68,1657.89,8.69,957.27,902902.23,65.92,9.53,33.757988,34.29,0.1528,0.6896
2009-07-16,87.92,1658.32,8.69,955.25,900115.55,65.85,9.55,36.160576,34.44,-0.4992,0.3931
2009-07-23,88.16,1658.75,8.69,953.24,897328.87,65.79,9.57,37.759598,34.58,-0.9187,0.2156
2009-07-30,88.40,1659.18,8.69,951.22,894542.19,65.72,9.59,38.425175,34.73,-1.0682,0.1568
2009-08-06,88.60,1659.95,8.69,949.98,891979.39,66.96,9.63,40.024208,35.10,-1.4257,0.0267
2009-08-13,88.78,1660.85,8.69,949.04,889506.13,68.72,9.68,39.75634,35.55,-1.2184,0.1003
2009-08-20,88.96,1661.75,8.69,948.10,887032.87,70.48,9.72,40.681675,35.99,-1.3562,0.0508
2009-08-27,89.14,1662.65,8.69,947.16,884559.61,72.24,9.77,40.88459,36.44,-1.2850,0.0760
2009-09-03,89.27,1664.23,8.69,945.97,881738.27,73.31,9.81,40.137829,36.78,-0.9711,0.1947
2009-09-10,89.31,1667.50,8.69,944.15,878046.70,72.63,9.86,41.11187,36.84,-1.2351,0.0941
2009-09-17,89.34,1670.77,8.69,942.34,874355.13,71.95,9.91,42.256336,36.90,-1.5483,-0.0143
2009-09-24,89.37,1674.03,8.68,940.52,870663.57,71.28,9.95,41.055035,36.97,-1.1829,0.1134
