Date,CPIAUCSL,INDPRO,M1SL,M1V,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2011-08-25,226.49,97.62,2123.25,7.50,9.00,45.906723,51.38,1.3996,0.9485
2011-09-01,226.60,97.61,2126.50,7.50,9.00,45.703072,51.49,1.4792,0.9600
2011-09-08,226.63,97.77,2129.49,7.46,8.95,44.837536,51.45,1.6901,0.9870
2011-09-15,226.67,97.93,2132.47,7.42,8.91,47.145611,51.41,1.0895,0.8959
2011-09-22,226.70,98.09,2135.46,7.38,8.86,43.691998,51.37,1.9622,1.0158
2011-09-29,226.74,98.25,2138.45,7.34,8.81,43.768364,51.32,1.9323,1.0129
2011-10-06,226.82,98.28,2143.59,7.33,8.77,44.891373,51.51,1.6931,0.9874
2011-10-13,226.91,98.27,2149.60,7.33,8.72,47.351646,51.79,1.1355,0.9046
2011-10-20,227.01,98.26,2155.60,7.33,8.68,48.496342,52.07,0.9142,0.8594
2011-10-27,227.10,98.24,2161.61,7.33,8.63,50.495327,52.35,0.4745,0.7430
2011-11-03,227.17,98.27,2165.81,7.33,8.59,48.949116,52.58,0.9287,0.8627
2011-11-10,227.19,98.39,2165.51,7.33,8.57,49.470219,52.69,0.8227,0.8383
2011-11-17,227.20,98.52,2165.21,7.33,8.55,47.513954,52.79,1.3502,0.9410
2011-11-24,227.21,98.64,2164.90,7.33,8.52,45.190369,52.90,1.9717,1.0167
2011-12-01,227.22,98.77,2164.60,7.33,8.50,48.744087,53.01,1.0902,0.8960
2011-12-08,227.36,98.90,2173.84,7.30,8.45,49.28228,53.36,1.0416,0.8864
2011-12-15,227.50,99.04,2183.07,7.28,8.41,48.017967,53.70,1.4539,0.9564
2011-12-22,227.64,99.17,2192.31,7.26,8.36,49.794842,54.05,1.0886,0.8957
2011-12-29,227.78,99.31,2201.54,7.24,8.32,49.741219,54.40,1.1913,0.9147
2012-01-05,227.90,99.40,2206.30,7.23,8.30,50.842182,54.60,0.9603,0.8695
2012-01-12,228.01,99.47,2207.70,7.23,8.30,51.607681,54.68,0.7861,0.8293
2012-01-19,228.12,99.53,2209.10,7.23,8.30,52.682838,54.77,0.5327,0.7606
2012-01-26,228.23,99.59,2210.50,7.23,8.30,52.459217,54.85,0.6115,0.7833
2012-02-02,228.35,99.63,2212.33,7.23,8.30,53.758003,54.94,0.3016,0.6876
2012-02-09,228.46,99.51,2216.75,7.23,8.27,53.534378,55.04,0.3849,0.7149
2012-02-16,228.58,99.39,2221.17,7.23,8.25,54.48912,55.14,0.1669,0.6416
2012-02-23,228.69,99.28,2225.58,7.23,8.22,54.35149,55.24,0.2282,0.6628
2012-03-01,228.81,99.16,2230.00,7.23,8.20,54.540726,55.35,0.2059,0.6552
2012-03-08,228.89,99.33,2234.06,7.21,8.20,54.66114,55.48,0.2093,0.6564
2012-03-15,228.98,99.50,2238.13,7.19,8.20,56.209381,55.61,-0.1523,0.5290
2012-03-22,229.06,99.67,2242.19,7.17,8.20,55.891129,55.75,-0.0367,0.5698
2012-03-29,229.15,99.84,2246.26,7.15,8.20,55.848125,55.88,0.0085,0.5858
2012-04-05,229.12,99.94,2249.19,7.15,8.20,55.327389,56.02,0.1780,0.6455
2012-04-12,229.01,99.98,2251.26,7.15,8.20,54.203373,56.17,0.5034,0.7518
2012-04-19,228.90,100.02,2253.34,7.15,8.20,54.704849,56.32,0.4131,0.7239
2012-04-26,228.79,100.07,2255.42,7.15,8.20,55.595421,56.47,0.2233,0.6611
2012-05-03,228.70,100.09,2258.15,7.15,8.20,54.203373,56.63,0.6204,0.7858
2012-05-10,228.66,100.08,2262.50,7.15,8.20,53.589489,56.82,0.8264,0.8391
2012-05-17,228.62,100.07,2266.86,7.15,8.20,51.133957,57.01,1.5034,0.9633
2012-05-24,228.57,100.06,2271.22,7.15,8.20,51.920765,57.20,1.3512,0.9412
2012-05-31,228.53,100.05,2275.58,7.15,8.20,50.364437,57.40,1.7982,0.9992
2012-06-07,228.54,100.10,2284.36,7.10,8.20,52.396309,57.44,1.2890,0.9313
2012-06-14,228.55,100.16,2293.88,7.05,8.20,53.234997,57.45,1.0785,0.8937
2012-06-21,228.57,100.23,2303.40,6.99,8.20,52.672989,57.47,1.2262,0.9208
2012-06-28,228.58,100.29,2312.92,6.94,8.20,54.138447,57.48,0.8554,0.8460
2012-07-05,228.76,100.26,2320.88,6.92,8.19,53.608196,57.59,1.0191,0.8819
2012-07-12,229.06,100.17,2327.68,6.92,8.16,53.712509,57.77,1.0387,0.8858
2012-07-19,229.36,100.08,2334.48,6.92,8.14,53.764668,57.96,1.0716,0.8924
2012-07-26,229.66,99.98,2341.27,6.92,8.12,54.859947,58.14,0.8377,0.8418
2012-08-02,229.95,99.90,2348.45,6.92,8.09,55.1642,58.35,0.8152,0.8364
2012-08-09,230.20,99.90,2357.89,6.92,8.02,55.8857,58.78,0.7401,0.8178
2012-08-16,230.45,99.90,2367.33,6.92,7.95,56.268181,59.21,0.7517,0.8207
2012-08-23,230.70,99.90,2376.76,6.92,7.89,55.929157,59.64,0.9478,0.8668
2012-08-30,230.94,99.89,2386.20,6.92,7.82,55.798771,60.06,1.0906,0.8961
2012-09-06,231.12,99.93,2394.37,6.88,7.80,57.293919,60.16,0.7326,0.8159
2012-09-13,231.26,99.98,2402.02,6.84,7.80,58.667381,60.12,0.3717,0.7107
2012-09-20,231.41,100.04,2409.67,6.79,7.80,58.180584,60.08,0.4865,0.7467
2012-09-27,231.55,100.09,2417.33,6.74,7.80,57.189606,60.04,0.7302,0.8152
2012-10-04,231.60,100.17,2421.82,6.72,7.79,58.603752,60.08,0.3786,0.7129
2012-10-11,231.51,100.28,2422.09,6.72,7.77,57.362076,60.23,0.7326,0.8159
2012-10-18,231.42,100.39,2422.36,6.72,7.75,58.052868,60.37,0.5925,0.7779
