Date,CSUSHPISA,IPMAN,M1SL,M1V,REVOLSL,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2016-06-09,180.06,100.96,3246.53,5.75,939.63,4.90,88.4473,91.65,0.8679,1.6981
2016-06-16,180.20,100.99,3245.50,5.74,940.63,4.90,86.8621,91.30,1.2015,1.8184
2016-06-23,180.34,101.03,3244.47,5.72,941.63,4.90,88.8356,90.94,0.5709,1.5400
2016-06-30,180.48,101.07,3243.45,5.71,942.63,4.90,88.1618,90.59,0.6575,1.5923
2016-07-07,180.76,101.01,3257.64,5.70,943.84,4.90,87.6494,91.30,0.9893,1.7477
2016-07-14,181.06,100.94,3274.37,5.70,945.08,4.90,90.7811,92.19,0.3818,1.4059
2016-07-21,181.37,100.87,3291.11,5.70,946.32,4.90,90.5343,93.08,0.6898,1.6104
2016-07-28,181.67,100.80,3307.84,5.70,947.57,4.90,90.4299,93.97,0.9591,1.7360
2016-08-04,181.94,100.78,3318.56,5.70,948.65,4.91,89.9365,94.51,1.2402,1.8296
2016-08-11,182.18,100.85,3321.27,5.70,949.53,4.93,91.0942,94.60,0.9491,1.7321
2016-08-18,182.42,100.91,3323.98,5.70,950.40,4.95,91.5592,94.68,0.8457,1.6882
2016-08-25,182.65,100.98,3326.69,5.70,951.28,4.98,90.9139,94.76,1.0431,1.7674
2016-09-01,182.89,101.04,3329.40,5.70,952.15,5.00,90.9424,94.85,1.0579,1.7726
2016-09-08,183.13,101.10,3331.06,5.70,952.78,4.98,91.6826,94.86,0.8606,1.6949
2016-09-15,183.37,101.15,3332.71,5.69,953.41,4.95,89.6802,94.87,1.4063,1.8721
2016-09-22,183.61,101.21,3334.37,5.69,954.04,4.93,90.7621,94.88,1.1163,1.7922
2016-09-29,183.84,101.26,3336.03,5.68,954.67,4.91,89.8538,94.89,1.3656,1.8624
2016-10-06,184.09,101.28,3338.56,5.68,956.90,4.85,90.589,94.98,1.1904,1.8152
2016-10-13,184.33,101.30,3341.45,5.68,959.77,4.78,89.3477,95.10,1.5590,1.9050
2016-10-20,184.58,101.31,3344.35,5.68,962.64,4.72,89.7774,95.22,1.4748,1.8875
2016-10-27,184.82,101.33,3347.24,5.68,965.50,4.65,89.6055,95.34,1.5537,1.9039
2016-11-03,185.07,101.36,3348.79,5.68,967.68,4.61,88.0968,95.38,1.9734,1.9728
2016-11-10,185.31,101.44,3346.99,5.68,968.11,4.63,92.7088,95.22,0.6813,1.6057
2016-11-17,185.55,101.53,3345.19,5.68,968.55,4.65,93.6446,95.07,0.3853,1.4087
2016-11-24,185.79,101.61,3343.40,5.68,968.99,4.68,94.6568,94.91,0.0686,1.1289
2016-12-01,186.03,101.70,3341.60,5.68,969.42,4.70,95.2106,94.75,-0.1238,0.9445
2016-12-08,186.30,101.77,3354.27,5.66,969.95,4.72,97.6933,95.23,-0.6683,0.5273
2016-12-15,186.56,101.85,3366.94,5.65,970.48,4.75,98.1134,95.70,-0.6540,0.5355
2016-12-22,186.83,101.93,3379.60,5.64,971.01,4.77,98.1514,96.17,-0.5361,0.6084
2016-12-29,187.10,102.00,3392.27,5.62,971.53,4.79,97.5365,96.65,-0.2413,0.8371
2017-01-05,187.29,102.05,3397.09,5.62,972.46,4.79,98.3915,96.80,-0.4320,0.6815
2017-01-12,187.42,102.08,3396.03,5.62,973.69,4.76,98.0169,96.71,-0.3551,0.7410
2017-01-19,187.55,102.11,3394.97,5.62,974.92,4.74,97.3828,96.62,-0.2079,0.8669
2017-01-26,187.68,102.14,3393.91,5.62,976.15,4.72,98.843,96.52,-0.6281,0.5506
2017-02-02,187.82,102.15,3394.81,5.62,977.32,4.69,97.8151,96.55,-0.3415,0.7520
2017-02-09,188.00,102.04,3407.51,5.62,978.11,4.64,99.0352,97.31,-0.4682,0.6552
2017-02-16,188.18,101.94,3420.21,5.62,978.90,4.59,100.9373,98.06,-0.7796,0.4687
2017-02-23,188.36,101.83,3432.91,5.62,979.69,4.54,101.8115,98.81,-0.8125,0.4529
2017-03-02,188.53,101.78,3443.79,5.62,980.40,4.50,102.5512,99.44,-0.8432,0.4387
2017-03-09,188.70,102.04,3443.72,5.60,980.66,4.47,101.4561,99.31,-0.5823,0.5786
2017-03-16,188.87,102.31,3443.65,5.59,980.92,4.45,101.9364,99.18,-0.7482,0.4844
2017-03-23,189.04,102.58,3443.59,5.57,981.18,4.43,99.8325,99.04,-0.2139,0.8615
2017-03-30,189.21,102.85,3443.52,5.56,981.44,4.41,100.891,98.91,-0.5365,0.6081
2017-04-06,189.37,102.86,3453.40,5.56,982.64,4.38,100.2825,99.40,-0.2389,0.8393
2017-04-13,189.54,102.76,3467.26,5.56,984.23,4.36,98.882,100.14,0.3407,1.3731
2017-04-20,189.71,102.66,3481.12,5.56,985.82,4.34,99.7802,100.88,0.2974,1.3371
2017-04-27,189.88,102.57,3494.98,5.56,987.41,4.31,100.8137,101.62,0.2175,1.2675
2017-05-04,190.01,102.53,3503.00,5.56,988.62,4.30,100.408,102.03,0.4395,1.4498
2017-05-11,190.09,102.56,3503.22,5.56,989.33,4.30,100.3791,102.01,0.4422,1.4518
2017-05-18,190.17,102.59,3503.45,5.56,990.04,4.30,98.7275,101.99,0.8846,1.7054
2017-05-25,190.25,102.63,3503.67,5.56,990.75,4.30,100.4274,101.97,0.4189,1.4344
2017-06-01,190.32,102.66,3503.90,5.56,991.46,4.30,101.0262,101.95,0.2515,1.2976
2017-06-08,190.49,102.61,3510.13,5.55,991.89,4.30,100.9682,102.11,0.3099,1.3477
2017-06-15,190.65,102.55,3516.36,5.54,992.33,4.30,102.2141,102.27,0.0150,1.0773
2017-06-22,190.81,102.49,3522.59,5.53,992.77,4.30,101.4415,102.43,0.2670,1.3111
2017-06-29,190.98,102.44,3528.82,5.52,993.20,4.30,101.8109,102.58,0.2096,1.2604
2017-07-06,191.28,102.39,3535.94,5.51,994.13,4.32,101.6167,102.85,0.3351,1.3685
2017-07-13,191.64,102.34,3543.41,5.51,995.26,4.34,102.4131,103.17,0.2044,1.2557
2017-07-20,192.01,102.29,3550.89,5.51,996.39,4.36,102.9569,103.48,0.1421,1.1984
2017-07-27,192.37,102.24,3558.36,5.51,997.51,4.38,103.2774,103.79,0.1402,1.1967
2017-08-03,192.71,102.19,3563.72,5.51,998.65,4.39,103.3843,104.02,0.1713,1.2254
2017-08-10,192.98,102.15,3563.79,5.51,999.81,4.34,101.9955,104.01,0.5449,1.5232
2017-08-17,193.26,102.11,3563.85,5.51,1000.97,4.30,101.2088,104.00,0.7555,1.6450
2017-08-24,193.53,102.07,3563.92,5.51,1002.13,4.25,101.3836,103.99,0.7055,1.6189
2017-08-31,193.80,102.03,3563.99,5.51,1003.30,4.21,102.0731,103.98,0.5160,1.5040
2017-09-07,194.09,102.30,3569.52,5.51,1004.96,4.18,101.5293,104.31,0.7532,1.6439
2017-09-14,194.37,102.61,3575.96,5.51,1006.70,4.16,103.6659,104.70,0.2794,1.3218
2017-09-21,194.66,102.93,3582.40,5.51,1008.45,4.13,104.5303,105.09,0.1504,1.2062
2017-09-28,194.94,103.24,3588.84,5.51,1010.19,4.11,105.2177,105.47,0.0694,1.1296
2017-10-05,195.23,103.42,3593.52,5.51,1012.54,4.10,106.9473,105.67,-0.3456,0.7488
2017-10-12,195.51,103.49,3596.89,5.51,1015.34,4.10,106.3121,105.73,-0.1583,0.9123
2017-10-19,195.79,103.57,3600.25,5.51,1018.14,4.10,106.8105,105.78,-0.2783,0.8049
2017-10-26,196.07,103.64,3603.62,5.51,1020.94,4.10,107.2013,105.84,-0.3691,0.7299
2017-11-02,196.35,103.71,3606.24,5.51,1023.51,4.10,107.0157,105.86,-0.3131,0.7755
2017-11-09,196.65,103.71,3604.42,5.51,1024.73,4.10,106.5369,105.67,-0.2342,0.8434
2017-11-16,196.95,103.71,3602.60,5.51,1025.95,4.10,106.6639,105.49,-0.3194,0.7702
2017-11-23,197.25,103.71,3600.78,5.51,1027.16,4.10,107.0645,105.30,-0.4787,0.6476
2017-11-30,197.55,103.71,3598.96,5.51,1028.38,4.10,110.2304,105.11,-1.3874,0.2582
2017-12-07,197.83,103.61,3608.09,5.51,1028.70,4.10,110.1327,105.57,-1.2369,0.2972
2017-12-14,198.12,103.48,3619.04,5.51,1028.88,4.10,110.5724,106.13,-1.2028,0.3070
2017-12-21,198.40,103.36,3629.99,5.51,1029.06,4.10,112.9337,106.70,-1.6895,0.1965
2017-12-28,198.69,103.23,3640.94,5.50,1029.24,4.10,113.1807,107.26,-1.6032,0.2122
2018-01-04,198.95,103.30,3644.03,5.50,1029.36,4.10,114.5143,107.43,-1.9191,0.1604
2018-01-11,199.19,103.63,3636.62,5.50,1029.40,4.10,116.2036,107.07,-2.4751,0.0977
2018-01-18,199.42,103.95,3629.21,5.50,1029.45,4.10,116.8951,106.71,-2.7607,0.0744
2018-01-25,199.66,104.28,3621.81,5.50,1029.49,4.10,118.5943,106.34,-3.3194,0.0397
2018-02-01,199.89,104.60,3614.40,5.50,1029.54,4.10,117.5274,105.98,-3.1286,0.0502
2018-02-08,200.09,104.57,3627.00,5.50,1029.27,4.10,107.4313,106.72,-0.1923,0.8811
2018-02-15,200.29,104.53,3639.60,5.50,1029.00,4.10,112.667,107.46,-1.4102,0.2528
2018-02-22,200.50,104.49,3652.20,5.50,1028.73,4.10,110.958,108.20,-0.7465,0.4853
2018-03-01,200.70,104.46,3664.80,5.50,1028.47,4.10,109.5947,108.94,-0.1764,0.8956
2018-03-08,200.85,104.58,3663.92,5.52,1028.72,4.05,111.6297,109.25,-0.6448,0.5408
2018-03-15,201.00,104.71,3663.04,5.54,1028.96,4.01,111.5804,109.56,-0.5484,0.6002
2018-03-22,201.15,104.83,3662.16,5.55,1029.21,3.96,108.0893,109.86,0.4805,1.4794
2018-03-29,201.31,104.96,3661.28,5.57,1029.46,3.92,108.6357,110.17,0.4154,1.4318
2018-04-05,201.48,104.87,3659.97,5.58,1030.86,3.89,109.7187,110.15,0.1172,1.1750
2018-04-12,201.67,104.61,3658.33,5.58,1033.14,3.86,109.7386,109.89,0.0411,1.1025
2018-04-19,201.86,104.36,3656.70,5.58,1035.41,3.84,110.5831,109.63,-0.2584,0.8222
2018-04-26,202.05,104.11,3655.07,5.58,1037.69,3.82,110.0565,109.37,-0.1863,0.8865
2018-05-03,202.18,103.98,3654.15,5.58,1039.31,3.81,107.3342,109.19,0.5034,1.4953
2018-05-10,202.18,104.18,3655.03,5.58,1039.31,3.86,110.6328,109.23,-0.3813,0.7203
2018-05-17,202.18,104.37,3655.91,5.58,1039.31,3.90,111.3183,109.26,-0.5580,0.5940
2018-05-24,202.18,104.57,3656.79,5.58,1039.31,3.95,110.8414,109.29,-0.4198,0.6907
2018-05-31,202.18,104.77,3657.67,5.58,1039.31,3.99,109.4505,109.33,-0.0338,1.0303
2018-06-07,202.18,104.79,3657.80,5.58,1039.31,3.98,111.8449,109.36,-0.6725,0.5250
2018-06-14,202.18,104.79,3657.80,5.58,1039.31,3.96,111.7754,109.40,-0.6434,0.5416
2018-06-21,202.18,104.79,3657.80,5.58,1039.31,3.93,110.4241,109.44,-0.2670,0.8146
2018-06-28,202.18,104.79,3657.80,5.58,1039.31,3.91,110.08,109.48,-0.1636,0.9074
2018-07-05,202.18,104.79,3657.80,5.58,1039.31,3.90,110.7,109.49,-0.3271,0.7638
2018-07-12,202.18,104.79,3657.80,5.58,1039.31,3.90,112.29,109.49,-0.7580,0.4795
2018-07-19,202.18,104.79,3657.80,5.58,1039.31,3.90,112.64,109.49,-0.8528,0.4343
2018-07-26,202.18,104.79,3657.80,5.58,1039.31,3.90,114.17,109.49,-1.2674,0.2887
2018-08-02,202.18,104.79,3657.80,5.58,1039.31,3.90,113.97,109.49,-1.2132,0.3039
