Date,INDPRO,TCU,UNRATE,WPRIME,WTB3MS,Market Value,Estimate,Sigma,Recommended Percent Stock
2000-06-01,95.7364,81.8942,4.0,9.5,5.672,41.583149,20.50240394133337,-2.7805200582059473,-0.3642516114594818
2000-06-08,95.70415333333334,81.8046,4.0,9.5,5.735116666666666,40.832027,20.98678522781116,-2.6175589455664037,-0.28856217330710554
2000-06-15,95.67190666666667,81.715,4.0,9.5,5.798233333333333,40.091328,21.47116651428895,-2.455972611687575,-0.21351126928288333
2000-06-22,95.63966,81.6254,4.0,9.5,5.86135,39.402802,21.955547800766684,-2.301267821729192,-0.14165658909711487
2000-06-29,95.60741333333334,81.5358,4.0,9.5,5.9244666666666665,39.115768,22.439929087244533,-2.1995192511123043,-0.0943981234542457
2000-07-06,95.55287741935484,81.4292,4.016129032258064,9.5,5.96508064516129,40.128914,22.77178981178062,-2.2893798024597998,-0.1361350417495879
2000-07-13,95.48942580645162,81.3158,4.038709677419354,9.5,5.996693548387096,40.880955,23.04264231154002,-2.3528478759540508,-0.1656136256005667
2000-07-20,95.42597419354838,81.2024,4.061290322580645,9.5,6.028306451612903,40.160244,23.31349481129931,-2.2220620715437778,-0.1048684337337431
2000-07-27,95.36252258064516,81.089,4.083870967741936,9.5,6.059919354838709,39.251545,23.58434731105865,-2.0664809193767018,-0.03260671556130679
2000-08-03,95.34089032258065,81.01127096774194,4.087096774193548,9.5,6.078596774193548,41.048058,23.914792196965962,-2.259853202310079,-0.12242102286690182
2000-08-10,95.4238064516129,81.02271935483871,4.041935483870968,9.5,6.0649354838709675,41.497189,24.39421804824313,-2.255857354848232,-0.12056509880973865
2000-08-17,95.50672258064516,81.03416774193548,3.996774193548387,9.5,6.051274193548387,41.852318,24.873643899520417,-2.2394627783194356,-0.11295042150353085
2000-08-24,95.58963870967742,81.04561612903225,3.9516129032258065,9.5,6.037612903225806,41.925423,25.353069750797523,-2.185869640415668,-0.0880583817337024
2000-08-31,95.67255483870967,81.05706451612903,3.9064516129032256,9.5,6.023951612903226,42.384998,25.83249560207469,-2.1832513415844352,-0.08684227830730173
2000-09-07,95.627,80.95830000000001,3.9,9.5,6.0366,42.614777,26.169940287709547,-2.1690503919664255,-0.08024645995280344
