Date,CPIAUCSL,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2014-04-17,236.68,82.93,6.30,78.4945,77.21,-0.3220,0.6913
2014-04-24,236.77,82.41,6.30,78.8728,77.07,-0.4527,0.6142
2014-05-01,236.87,81.90,6.30,79.0799,76.92,-0.5406,0.5650
2014-05-08,236.94,82.04,6.25,78.8998,77.25,-0.4142,0.6365
2014-05-15,237.01,82.17,6.21,78.6296,77.57,-0.2652,0.7260
2014-05-22,237.08,82.31,6.16,79.1069,77.90,-0.3035,0.7026
2014-05-29,237.16,82.44,6.12,79.9625,78.22,-0.4364,0.6236
2014-06-05,237.23,82.41,6.11,80.8495,78.29,-0.6401,0.5120
2014-06-12,237.30,82.24,6.14,80.5659,78.18,-0.5977,0.5342
2014-06-19,237.37,82.08,6.16,82.0248,78.06,-0.9918,0.3497
2014-06-26,237.44,81.92,6.18,81.7733,77.95,-0.9574,0.3638
2014-07-03,237.48,81.85,6.20,82.5879,77.89,-1.1776,0.2792
2014-07-10,237.47,82.00,6.20,81.9634,77.95,-1.0060,0.3440
2014-07-17,237.46,82.16,6.20,81.8819,78.01,-0.9703,0.3585
2014-07-24,237.45,82.32,6.20,82.8867,78.07,-1.2068,0.2690
2014-07-31,237.44,82.48,6.20,80.5423,78.13,-0.6044,0.5307
2014-08-07,237.44,82.91,6.14,79.619,78.58,-0.2609,0.7287
2014-08-14,237.44,83.38,6.07,81.4565,79.09,-0.5926,0.5369
2014-08-21,237.45,83.85,6.01,82.9048,79.60,-0.8268,0.4210
2014-08-28,237.45,84.33,5.94,83.1492,80.12,-0.7595,0.4525
2014-09-04,237.45,84.83,5.88,83.3211,80.60,-0.6816,0.4908
2014-09-11,237.45,85.37,5.83,83.1129,81.04,-0.5184,0.5773
2014-09-18,237.45,85.90,5.79,83.7647,81.49,-0.5705,0.5487
2014-09-25,237.45,86.44,5.74,81.918,81.93,0.0030,0.8960
2014-10-02,237.43,86.96,5.70,80.9805,82.31,0.3334,1.1035
2014-10-09,237.34,87.39,5.73,80.1795,82.32,0.5361,1.2206
2014-10-16,237.25,87.82,5.75,78.6686,82.33,0.9167,1.4069
2014-10-23,237.16,88.25,5.77,80.853,82.34,0.3717,1.1265
2014-10-30,237.07,88.68,5.79,84.4301,82.35,-0.5220,0.5753
2014-11-06,236.91,89.60,5.77,84.2208,82.74,-0.3718,0.6615
2014-11-13,236.73,90.72,5.72,84.4301,83.28,-0.2882,0.7119
2014-11-20,236.55,91.84,5.67,85.2129,83.82,-0.3483,0.6755
2014-11-27,236.37,92.96,5.63,85.8045,84.37,-0.3604,0.6682
2014-12-04,236.13,94.04,5.61,85.8773,84.70,-0.2942,0.7082
2014-12-11,235.81,95.05,5.63,84.3664,84.76,0.0998,0.9580
2014-12-18,235.48,96.07,5.65,85.6043,84.83,-0.1946,0.7700
2014-12-25,235.16,97.08,5.68,86.7955,84.89,-0.4773,0.6003
2015-01-01,234.84,98.10,5.70,85.8615,84.95,-0.2277,0.7493
2015-01-08,234.93,97.49,5.65,85.596,84.97,-0.1566,0.7939
2015-01-15,235.03,96.88,5.61,82.3637,84.99,0.6574,1.2849
2015-01-22,235.13,96.27,5.56,85.1839,85.01,-0.0443,0.8656
2015-01-29,235.23,95.66,5.52,83.1145,85.03,0.4786,1.1885
2015-02-05,235.37,95.06,5.50,85.3029,84.97,-0.0839,0.8402
2015-02-12,235.54,94.46,5.50,86.4017,84.85,-0.3878,0.6520
2015-02-19,235.71,93.86,5.50,86.4384,84.74,-0.4256,0.6299
2015-02-26,235.88,93.26,5.50,86.7314,84.62,-0.5276,0.5721
2015-03-05,235.98,93.37,5.49,86.2278,84.82,-0.3520,0.6733
2015-03-12,236.03,94.03,5.46,85.0191,85.25,0.0589,0.9318
2015-03-19,236.08,94.68,5.44,85.4952,85.69,0.0478,0.9247
2015-03-26,236.12,95.34,5.42,84.5562,86.12,0.3911,1.1379
2015-04-02,236.19,95.73,5.40,85.2746,86.42,0.2867,1.0752
2015-04-09,236.37,94.51,5.43,86.2693,85.94,-0.0820,0.8414
2015-04-16,236.56,93.30,5.45,87.1718,85.46,-0.4277,0.6287
2015-04-23,236.74,92.09,5.47,87.1258,84.99,-0.5358,0.5676
2015-04-30,236.93,90.87,5.50,86.4719,84.51,-0.4916,0.5922
2015-05-07,237.08,91.75,5.46,86.5548,85.19,-0.3420,0.6792
2015-05-14,237.23,92.96,5.42,87.66,86.06,-0.4001,0.6447
2015-05-21,237.38,94.18,5.37,88.2678,86.94,-0.3337,0.6843
2015-05-28,237.53,95.40,5.33,87.5771,87.81,0.0580,0.9312
2015-06-04,237.66,95.80,5.29,86.6837,88.25,0.3929,1.1390
2015-06-11,237.74,95.10,5.27,87.5679,88.12,0.1392,0.9831
2015-06-18,237.83,94.40,5.24,87.7981,88.00,0.0494,0.9257
2015-06-25,237.92,93.70,5.22,86.7929,87.87,0.2689,1.0643
2015-07-02,237.99,93.06,5.20,85.8486,87.75,0.4770,1.1876
2015-07-09,237.99,92.79,5.17,84.858,87.73,0.7200,1.3163
2015-07-16,237.99,92.52,5.15,87.3576,87.71,0.0888,0.9510
2015-07-23,237.99,92.25,5.13,85.8671,87.69,0.4570,1.1762
2015-07-30,237.99,91.98,5.11,86.0615,87.67,0.4032,1.1451
2015-08-06,237.90,91.14,5.08,85.182,87.33,0.5372,1.2212
2015-08-13,237.79,90.08,5.06,85.1264,86.85,0.4325,1.1621
2015-08-20,237.67,89.02,5.04,83.0897,86.38,0.8239,1.3657
2015-08-27,237.55,87.96,5.02,80.8678,85.91,1.2616,1.5376
2015-09-03,237.49,87.39,5.00,79.581,85.67,1.5242,1.6164
2015-09-10,237.56,88.04,5.00,79.4236,86.02,1.6514,1.6493
2015-09-17,237.63,88.69,5.00,80.7752,86.37,1.4007,1.5813
2015-09-24,237.69,89.35,5.00,78.2849,86.72,2.1122,1.7458
2015-10-01,237.76,90.00,5.00,78.3117,87.07,2.1932,1.7597
2015-10-08,237.83,90.29,5.00,82.5697,87.26,1.1748,1.5078
2015-10-15,237.90,90.59,5.00,82.7281,87.45,1.1831,1.5108
2015-10-22,237.97,90.88,5.00,83.8462,87.64,0.9511,1.4215
2015-10-29,238.04,91.17,5.00,84.4518,87.84,0.8474,1.3764
2015-11-05,238.04,91.47,5.00,85.0947,87.97,0.7189,1.3158
2015-11-12,237.98,91.78,5.00,82.9517,88.05,1.2765,1.5425
2015-11-19,237.93,92.08,5.00,84.5636,88.13,0.8937,1.3970
2015-11-26,237.87,92.38,5.00,84.6288,88.22,0.8983,1.3990
2015-12-03,237.84,92.56,4.99,83.1287,88.30,1.2942,1.5483
2015-12-10,237.87,92.43,4.97,82.8958,88.37,1.3708,1.5723
2015-12-17,237.91,92.29,4.95,82.6629,88.44,1.4473,1.5950
2015-12-24,237.95,92.15,4.93,83.9472,88.51,1.1439,1.4968
2015-12-31,237.98,92.02,4.90,83.0281,88.59,1.3924,1.5788
2016-01-07,237.90,91.94,4.90,79.1923,88.49,2.3295,1.7815
2016-01-14,237.80,91.87,4.90,78.1419,88.37,2.5621,1.8146
2016-01-21,237.69,91.81,4.90,75.7597,88.25,3.1283,1.8780
2016-01-28,237.59,91.74,4.90,77.0071,88.13,2.7854,1.8422
2016-02-04,237.58,91.63,4.91,78.4701,88.03,2.3933,1.7911
2016-02-11,237.70,91.46,4.93,75.0001,87.95,3.2431,1.8886
2016-02-18,237.82,91.29,4.96,79.0328,87.87,2.2138,1.7631
2016-02-25,237.94,91.12,4.98,80.1114,87.80,1.9244,1.7102
2016-03-03,238.07,90.87,5.00,82.3716,87.73,1.3420,1.5634
2016-03-10,238.26,90.42,5.00,82.456,87.69,1.3120,1.5540
2016-03-17,238.45,89.97,5.00,84.538,87.66,0.7816,1.3461
2016-03-24,238.63,89.52,5.00,84.107,87.62,0.8807,1.3913
2016-03-31,238.82,89.06,5.00,84.8524,87.59,0.6851,1.2990
2016-04-07,238.96,90.14,4.94,83.7107,88.46,1.1892,1.5129
2016-04-14,239.10,91.47,4.87,86.013,89.48,0.8687,1.3859
2016-04-21,239.24,92.80,4.80,86.7772,90.50,0.9333,1.4140
2016-04-28,239.38,94.13,4.73,87.2018,91.53,1.0830,1.4742
2016-05-05,239.52,94.55,4.73,85.5695,91.85,1.5739,1.6297
2016-05-12,239.66,94.27,4.77,86.0884,91.66,1.3956,1.5798
2016-05-19,239.81,94.00,4.82,85.1449,91.47,1.5835,1.6321
2016-05-26,239.95,93.73,4.86,87.098,91.27,1.0460,1.4599
2016-06-02,240.07,93.38,4.90,87.8057,91.06,0.8142,1.3613
2016-06-09,240.07,92.57,4.90,88.4473,90.69,0.5622,1.2348
2016-06-16,240.07,91.75,4.90,86.8621,90.33,0.8678,1.3856
2016-06-23,240.06,90.93,4.90,88.8356,89.96,0.2823,1.0725
2016-06-30,240.06,90.12,4.90,88.1618,89.60,0.3597,1.1193
2016-07-07,240.16,89.96,4.90,87.6494,89.62,0.4926,1.1964
2016-07-14,240.27,89.92,4.90,90.7811,89.70,-0.2711,0.7224
2016-07-21,240.39,89.87,4.90,90.5343,89.78,-0.1887,0.7737
2016-07-28,240.50,89.83,4.90,90.4299,89.86,-0.1419,0.8032
2016-08-04,240.61,89.94,4.91,89.9365,89.97,0.0073,0.8987
2016-08-11,240.71,90.25,4.93,91.0942,90.10,-0.2502,0.7353
2016-08-18,240.81,90.57,4.95,91.5592,90.22,-0.3343,0.6839
2016-08-25,240.92,90.88,4.98,90.9139,90.35,-0.1403,0.8043
2016-09-01,241.02,91.20,5.00,90.9424,90.48,-0.1150,0.8203
2016-09-08,241.17,90.27,4.98,91.6826,90.31,-0.3443,0.6779
2016-09-15,241.32,89.33,4.95,89.6802,90.13,0.1134,0.9666
2016-09-22,241.47,88.40,4.93,90.7621,89.96,-0.2014,0.7657
2016-09-29,241.62,87.47,4.91,89.8538,89.78,-0.0178,0.8826
2016-10-06,241.73,88.26,4.85,90.589,90.48,-0.0279,0.8761
2016-10-13,241.83,89.75,4.78,89.3477,91.52,0.5442,1.2250
2016-10-20,241.92,91.25,4.72,89.7774,92.56,0.6978,1.3053
2016-10-27,242.01,92.74,4.65,89.6055,93.61,1.0020,1.4425
2016-11-03,242.13,94.09,4.61,88.0968,94.49,1.6019,1.6369
2016-11-10,242.29,95.12,4.63,92.7088,94.99,0.5711,1.2396
2016-11-17,242.46,96.15,4.65,93.6446,95.49,0.4610,1.1785
2016-11-24,242.62,97.17,4.68,94.6568,95.98,0.3318,1.1026
2016-12-01,242.78,98.20,4.70,95.2106,96.48,0.3173,1.0939
2016-12-08,243.06,98.27,4.72,97.6933,96.66,-0.2597,0.7294
2016-12-15,243.35,98.34,4.75,98.1134,96.84,-0.3201,0.6925
2016-12-22,243.63,98.40,4.77,98.1514,97.01,-0.2849,0.7139
2016-12-29,243.91,98.47,4.79,97.5365,97.19,-0.0861,0.8388
2017-01-05,244.04,98.22,4.79,98.3915,97.21,-0.2961,0.7071
2017-01-12,244.05,97.72,4.76,98.0169,97.10,-0.2285,0.7488
2017-01-19,244.07,97.22,4.74,97.3828,97.00,-0.0960,0.8325
2017-01-26,244.09,96.73,4.72,98.843,96.89,-0.4879,0.5943
2017-02-02,244.09,96.32,4.69,97.8151,96.83,-0.2457,0.7381
2017-02-09,243.99,96.47,4.64,99.0352,97.04,-0.5005,0.5872
2017-02-16,243.90,96.62,4.59,100.9373,97.24,-0.9260,0.3771
2017-02-23,243.80,96.77,4.54,101.8115,97.44,-1.0941,0.3096
2017-03-02,243.73,96.90,4.50,102.5512,97.64,-1.2292,0.2613
2017-03-09,243.81,96.93,4.47,101.4561,97.83,-0.9088,0.3845
2017-03-16,243.90,96.95,4.45,101.9364,98.01,-0.9830,0.3533
2017-03-23,243.98,96.97,4.43,99.8325,98.20,-0.4099,0.6390
2017-03-30,244.06,96.99,4.41,100.891,98.38,-0.6289,0.5178
2017-04-06,244.06,97.02,4.38,100.2825,98.49,-0.4494,0.6161
2017-04-13,244.02,97.04,4.36,98.882,98.57,-0.0793,0.8432
2017-04-20,243.98,97.06,4.34,99.7802,98.64,-0.2848,0.7140
2017-04-27,243.93,97.09,4.31,100.8137,98.72,-0.5243,0.5740
2017-05-04,243.92,96.90,4.30,100.408,98.69,-0.4315,0.6265
2017-05-11,243.95,96.42,4.30,100.3791,98.50,-0.4707,0.6040
2017-05-18,243.98,95.95,4.30,98.7275,98.31,-0.1036,0.8276
2017-05-25,244.00,95.47,4.30,100.4274,98.13,-0.5758,0.5459
2017-06-01,244.03,95.00,4.30,101.0262,97.94,-0.7723,0.4464
2017-06-08,244.08,94.63,4.30,100.9682,97.82,-0.7885,0.4387
2017-06-15,244.13,94.25,4.30,102.2141,97.70,-1.1314,0.2958
2017-06-22,244.17,93.88,4.30,101.4415,97.57,-0.9687,0.3592
2017-06-29,244.22,93.51,4.30,101.8109,97.45,-1.0920,0.3104
2017-07-06,244.40,93.95,4.32,101.6167,97.73,-0.9726,0.3576
2017-07-13,244.63,94.72,4.34,102.4131,98.18,-1.0607,0.3224
2017-07-20,244.86,95.48,4.36,102.9569,98.62,-1.0854,0.3129
2017-07-27,245.10,96.25,4.38,103.2774,99.07,-1.0543,0.3249
2017-08-03,245.33,96.69,4.39,103.3843,99.46,-0.9831,0.3532
2017-08-10,245.59,96.31,4.34,101.9955,99.72,-0.5710,0.5485
2017-08-17,245.85,95.92,4.30,101.2088,99.97,-0.3097,0.6988
2017-08-24,246.10,95.54,4.25,101.3836,100.23,-0.2892,0.7113
2017-08-31,246.36,95.15,4.21,102.0731,100.49,-0.3976,0.6462
2017-09-07,246.43,96.22,4.18,101.5293,101.14,-0.0974,0.8316
2017-09-14,246.47,97.53,4.16,103.6659,101.86,-0.4519,0.6147
2017-09-21,246.52,98.83,4.13,104.5303,102.58,-0.4877,0.5944
2017-09-28,246.56,100.14,4.11,105.2177,103.30,-0.4793,0.5991
2017-10-05,246.69,100.42,4.10,106.9473,103.58,-0.8428,0.4137
2017-10-12,246.88,99.92,4.10,106.3121,103.53,-0.6973,0.4830
2017-10-19,247.06,99.42,4.10,106.8105,103.47,-0.8356,0.4169
2017-10-26,247.25,98.93,4.10,107.2013,103.42,-0.9471,0.3682
2017-11-02,247.43,98.41,4.10,107.0157,103.35,-0.9181,0.3805
2017-11-09,247.54,97.81,4.10,106.5369,103.18,-0.8396,0.4151
2017-11-16,247.66,97.20,4.10,106.6639,103.02,-0.9128,0.3828
2017-11-23,247.78,96.59,4.10,107.0645,102.85,-1.0545,0.3248
2017-11-30,247.89,95.99,4.10,110.2304,102.69,-1.8888,0.0851
2017-12-07,248.17,95.86,4.10,110.1327,102.88,-1.8171,0.1003
2017-12-14,248.47,95.82,4.10,110.5724,103.12,-1.8654,0.0899
2017-12-21,248.77,95.77,4.10,112.9337,103.37,-2.3948,-0.0033
2017-12-28,249.07,95.73,4.10,113.1807,103.62,-2.3948,-0.0033
2018-01-04,249.28,96.09,4.10,114.5143,103.96,-2.6425,-0.0369
2018-01-11,249.37,96.99,4.10,116.2036,104.44,-2.9467,-0.0719
2018-01-18,249.45,97.89,4.10,116.8951,104.91,-3.0011,-0.0775
2018-01-25,249.53,98.80,4.10,118.5943,105.39,-3.3078,-0.1063
2018-02-01,249.62,99.70,4.10,117.5274,105.86,-2.9217,-0.0692
2018-02-08,249.58,100.13,4.10,107.4313,106.01,-0.3548,0.6716
2018-02-15,249.54,100.55,4.10,112.667,106.17,-1.6277,0.1446
2018-02-22,249.50,100.98,4.10,110.958,106.32,-1.1613,0.2850
2018-03-01,249.46,101.40,4.10,109.5947,106.47,-0.7815,0.4420
2018-03-08,249.59,100.81,4.05,111.6297,106.53,-1.2784,0.2449
2018-03-15,249.71,100.23,4.01,111.5804,106.58,-1.2533,0.2532
2018-03-22,249.84,99.64,3.96,108.0893,106.63,-0.3662,0.6648
2018-03-29,249.96,99.05,3.92,108.6357,106.68,-0.4903,0.5929
2018-04-05,250.08,98.69,3.89,109.7187,106.77,-0.7377,0.4630
2018-04-12,250.20,98.51,3.86,109.7386,106.90,-0.7104,0.4764
2018-04-19,250.33,98.32,3.84,110.5831,107.03,-0.8896,0.3928
2018-04-26,250.45,98.13,3.82,110.0565,107.16,-0.7254,0.4690
2018-05-03,250.56,98.01,3.81,107.3342,107.22,-0.0289,0.8755
2018-05-10,250.63,98.06,3.86,110.6328,107.10,-0.8841,0.3953
2018-05-17,250.70,98.10,3.90,111.3183,106.99,-1.0848,0.3132
2018-05-24,250.77,98.15,3.95,110.8414,106.87,-0.9944,0.3487
2018-05-31,250.85,98.19,3.99,109.4505,106.75,-0.6751,0.4941
2018-06-07,250.86,98.20,3.98,111.8449,106.83,-1.2567,0.2521
2018-06-14,250.86,98.20,3.96,111.7754,106.93,-1.2133,0.2667
2018-06-21,250.86,98.20,3.93,110.4241,107.03,-0.8490,0.4109
2018-06-28,250.86,98.20,3.91,110.08,107.14,-0.7369,0.4634
2018-07-05,250.86,98.20,3.90,110.7,107.18,-0.8810,0.3966
2018-07-12,250.86,98.20,3.90,112.29,107.18,-1.2792,0.2446
2018-07-19,250.86,98.20,3.90,112.64,107.18,-1.3669,0.2169
2018-07-26,250.86,98.20,3.90,114.17,107.18,-1.7501,0.1153
2018-08-02,250.86,98.20,3.90,113.97,107.18,-1.7000,0.1269
