Date,CE16OV,IPMAN,M1SL,M1V,RSAFS,UMCSENT,UNRATE,Market Value,Estimate,Sigma,Recommended Percent Stock
2005-01-13,140299.19,100.35,1369.25,9.31,330372.13,94.96,5.34,44.435177,47.09,0.7925,0.8083
2005-01-20,140330.81,100.55,1370.15,9.31,331349.87,94.64,5.36,43.862915,47.08,0.9629,0.8693
2005-01-27,140362.42,100.75,1371.05,9.31,332327.61,94.33,5.38,44.058506,47.08,0.9038,0.8494
2005-02-03,140404.21,100.85,1371.68,9.31,333065.64,93.99,5.39,45.347946,47.07,0.5137,0.6821
2005-02-10,140471.46,100.73,1371.60,9.31,333204.39,93.62,5.34,45.521805,47.02,0.4470,0.6467
2005-02-17,140538.71,100.61,1371.53,9.31,333343.14,93.24,5.29,45.261009,46.97,0.5102,0.6803
2005-02-24,140605.96,100.49,1371.45,9.31,333481.89,92.87,5.24,45.637707,46.92,0.3829,0.6107
2005-03-03,140692.71,100.43,1370.57,9.32,333774.68,92.28,5.20,45.985424,46.83,0.2536,0.5329
2005-03-10,140828.19,100.50,1367.68,9.35,334452.55,91.18,5.20,45.246532,46.66,0.4225,0.6331
2005-03-17,140963.68,100.58,1364.79,9.38,335130.42,90.07,5.20,44.811882,46.49,0.5004,0.6752
2005-03-24,141099.16,100.66,1361.90,9.41,335808.29,88.96,5.20,43.949829,46.31,0.7062,0.7729
2005-03-31,141234.65,100.74,1359.01,9.43,336486.16,87.86,5.20,43.899132,46.14,0.6694,0.7569
2005-04-07,141325.00,100.81,1360.08,9.44,336170.80,87.54,5.18,44.395824,45.98,0.4739,0.6612
2005-04-14,141407.83,100.88,1361.81,9.44,335689.90,87.35,5.16,42.819134,45.83,0.8988,0.8476
2005-04-21,141490.67,100.95,1363.53,9.44,335209.00,87.17,5.13,43.293602,45.67,0.7107,0.7749
2005-04-28,141573.50,101.02,1365.26,9.44,334728.10,86.98,5.11,43.527191,45.52,0.5946,0.7224
2005-05-05,141622.55,101.08,1367.66,9.44,335744.71,88.07,5.09,44.096558,45.94,0.5515,0.7013
2005-05-12,141646.26,101.12,1370.58,9.44,337884.45,90.13,5.06,43.395802,46.80,1.0179,0.8867
2005-05-19,141669.97,101.17,1373.49,9.44,340024.19,92.18,5.04,44.819214,47.66,0.8494,0.8299
2005-05-26,141693.68,101.21,1376.40,9.44,342163.94,94.24,5.02,45.111179,48.52,1.0191,0.8871
2005-06-02,141724.40,101.24,1378.53,9.44,344083.93,96.02,5.00,45.154991,49.29,1.2349,0.9465
2005-06-09,141797.20,101.15,1375.94,9.47,344685.47,96.13,5.00,45.425079,49.49,1.2147,0.9415
2005-06-16,141870.00,101.07,1373.35,9.50,345287.00,96.25,5.00,46.330223,49.69,1.0046,0.8826
2005-06-23,141942.80,100.99,1370.76,9.53,345888.53,96.37,5.00,45.381275,49.89,1.3487,0.9729
2005-06-30,142015.60,100.91,1368.17,9.56,346490.07,96.48,5.00,45.846031,50.10,1.2703,0.9550
2005-07-07,142104.97,100.99,1369.70,9.56,345943.29,95.07,4.98,46.395466,49.77,1.0074,0.8835
2005-07-14,142197.10,101.10,1371.91,9.56,345205.13,93.40,4.96,46.835026,49.35,0.7508,0.7916
2005-07-21,142289.23,101.20,1374.12,9.56,344466.97,91.73,4.94,46.988876,48.93,0.5797,0.7152
2005-07-28,142381.35,101.31,1376.34,9.56,343728.81,90.05,4.91,47.091438,48.51,0.4239,0.6339
2005-08-04,142430.81,101.27,1377.63,9.56,343369.81,87.92,4.91,46.71048,48.06,0.4048,0.6232
2005-08-11,142423.35,101.03,1377.70,9.56,343516.35,85.16,4.93,46.915604,47.59,0.2003,0.4991
2005-08-18,142415.90,100.79,1377.76,9.56,343662.90,82.41,4.95,46.607925,47.11,0.1490,0.4659
2005-08-25,142408.45,100.55,1377.83,9.56,343809.45,79.65,4.98,46.051147,46.63,0.1722,0.4810
2005-09-01,142401.00,100.31,1377.90,9.56,343956.00,76.90,5.00,46.644558,46.15,-0.1484,0.2679
2005-09-08,142435.30,100.67,1377.50,9.59,343988.90,76.27,5.00,47.472401,46.46,-0.3035,0.1696
2005-09-15,142469.60,101.04,1377.11,9.62,344021.80,75.64,5.00,47.509018,46.77,-0.2222,0.2202
2005-09-22,142503.90,101.41,1376.71,9.65,344054.70,75.01,5.00,46.571289,47.07,0.1503,0.4667
2005-09-29,142538.20,101.78,1376.31,9.68,344087.60,74.38,5.00,46.981556,47.38,0.1199,0.4467
2005-10-06,142540.10,102.02,1376.20,9.69,344617.65,75.39,5.00,45.842823,47.77,0.5771,0.7139
2005-10-13,142529.03,102.22,1376.20,9.69,345346.55,77.06,5.00,45.268871,48.20,0.8754,0.8393
2005-10-20,142517.97,102.41,1376.20,9.69,346075.45,78.74,5.00,45.00396,48.62,1.0813,0.9056
2005-10-27,142506.90,102.60,1376.20,9.69,346804.35,80.41,5.00,46.034138,49.05,0.9001,0.8481
2005-11-03,142515.87,102.75,1376.12,9.69,347330.33,82.26,4.99,46.76997,49.42,0.7923,0.8082
2005-11-10,142574.90,102.80,1375.84,9.69,347349.00,84.57,4.97,47.483746,49.67,0.6545,0.7502
2005-11-17,142633.93,102.84,1375.56,9.69,347367.67,86.88,4.95,47.90316,49.93,0.6047,0.7272
2005-11-24,142692.97,102.89,1375.28,9.69,347386.33,89.19,4.92,48.822956,50.18,0.4054,0.6235
2005-12-01,142752.00,102.93,1375.00,9.69,347405.00,91.50,4.90,48.602219,50.43,0.5470,0.6990
2005-12-08,142841.87,103.12,1376.33,9.73,349646.35,91.43,4.85,48.50655,51.37,0.8571,0.8327
2005-12-15,142931.74,103.30,1377.66,9.76,351887.71,91.36,4.81,48.837688,52.32,1.0397,0.8934
2005-12-22,143021.61,103.49,1379.00,9.80,354129.06,91.30,4.76,48.602219,53.26,1.3916,0.9820
2005-12-29,143111.48,103.68,1380.33,9.83,356370.42,91.23,4.72,48.114452,54.20,1.8189,1.0556
2006-01-05,143189.61,103.71,1380.75,9.85,356992.29,90.62,4.71,49.482826,54.27,1.4316,0.9903
2006-01-12,143258.94,103.63,1380.47,9.85,356399.55,89.60,4.74,49.630733,53.69,1.2142,0.9414
2006-01-19,143328.26,103.55,1380.20,9.85,355806.81,88.59,4.76,48.654385,53.11,1.3328,0.9694
2006-01-26,143397.58,103.48,1379.93,9.85,355214.06,87.57,4.78,49.689922,52.53,0.8501,0.8302
2006-02-02,143467.14,103.40,1379.85,9.85,354740.25,86.78,4.80,48.957672,52.05,0.9235,0.8562
2006-02-09,143538.14,103.38,1380.93,9.85,354980.00,87.33,4.77,49.357075,52.12,0.8248,0.8207
2006-02-16,143609.14,103.35,1382.00,9.85,355219.75,87.88,4.75,50.303833,52.19,0.5625,0.7067
2006-02-23,143680.14,103.32,1383.08,9.85,355459.50,88.43,4.72,50.49614,52.25,0.5257,0.6882
2006-03-02,143741.65,103.32,1383.93,9.85,355721.71,88.85,4.70,50.355606,52.37,0.6019,0.7258
2006-03-09,143746.16,103.43,1383.43,9.88,356118.68,88.51,4.70,50.259434,52.76,0.7463,0.7898
2006-03-16,143750.68,103.55,1382.94,9.90,356515.65,88.17,4.70,51.361526,53.14,0.5327,0.6918
2006-03-23,143755.19,103.67,1382.44,9.93,356912.61,87.84,4.70,51.257996,53.53,0.6793,0.7613
2006-03-30,143759.71,103.79,1381.94,9.95,357309.58,87.50,4.70,50.858582,53.92,0.9144,0.8530
2006-04-06,143815.67,103.76,1382.70,9.96,357303.17,86.02,4.68,51.245342,53.75,0.7485,0.7907
2006-04-13,143892.20,103.66,1383.96,9.96,357135.40,84.08,4.66,51.022331,53.36,0.6986,0.7696
2006-04-20,143968.73,103.57,1385.22,9.96,356967.63,82.14,4.64,52.107616,52.97,0.2576,0.5354
2006-04-27,144045.27,103.48,1386.48,9.96,356799.87,80.21,4.61,52.494164,52.58,0.0254,0.3837
2006-05-04,144114.55,103.47,1385.88,9.96,356817.71,79.66,4.60,53.237469,52.31,-0.2781,0.1852
2006-05-11,144174.16,103.57,1382.81,9.96,357083.03,80.97,4.60,51.92178,52.19,0.0808,0.4207
2006-05-18,144233.77,103.67,1379.74,9.96,357348.35,82.28,4.60,50.866241,52.08,0.3619,0.5985
2006-05-25,144293.39,103.77,1376.67,9.96,357613.68,83.59,4.60,51.408878,51.96,0.1653,0.4765
2006-06-01,144353.00,103.87,1373.60,9.96,357879.00,84.90,4.60,51.929207,51.85,-0.0245,0.3502
2006-06-08,144317.77,103.81,1372.83,10.00,358141.97,84.85,4.62,50.345928,52.51,0.6471,0.7469
2006-06-15,144282.53,103.75,1372.06,10.04,358404.93,84.81,4.65,50.174931,53.18,0.8968,0.8469
2006-06-22,144247.30,103.69,1371.29,10.08,358667.90,84.76,4.67,49.855316,53.84,1.1908,0.9354
2006-06-29,144212.07,103.63,1370.52,10.12,358930.87,84.71,4.69,51.323669,54.50,0.9504,0.8652
2006-07-06,144270.23,103.74,1370.57,10.13,359277.77,84.26,4.70,51.204166,54.49,0.9830,0.8758
2006-07-13,144365.74,103.92,1370.96,10.13,359658.26,83.65,4.70,49.859623,54.21,1.3009,0.9622
2006-07-20,144461.26,104.09,1371.34,10.13,360038.74,83.05,4.70,50.053844,53.93,1.1590,0.9271
2006-07-27,144556.77,104.26,1371.73,10.13,360419.23,82.44,4.70,51.868954,53.65,0.5326,0.6918
2006-08-03,144637.26,104.39,1371.45,10.13,360579.39,82.22,4.69,51.981003,53.45,0.4385,0.6420
2006-08-10,144680.16,104.41,1369.50,10.13,360188.74,82.99,4.64,51.204166,53.44,0.6683,0.7564
2006-08-17,144723.06,104.43,1367.56,10.13,359798.10,83.75,4.60,52.600979,53.43,0.2485,0.5297
2006-08-24,144765.97,104.45,1365.62,10.13,359407.45,84.52,4.55,52.272324,53.42,0.3443,0.5881
2006-08-31,144808.87,104.47,1363.68,10.13,359016.81,85.29,4.51,52.81012,53.42,0.1812,0.4868
2006-09-07,144914.80,104.40,1364.68,10.16,358861.20,87.04,4.48,52.347015,53.87,0.4563,0.6517
2006-09-14,145031.23,104.30,1366.17,10.18,358744.77,88.95,4.46,53.108921,54.41,0.3885,0.6139
2006-09-21,145147.67,104.21,1367.67,10.21,358628.33,90.87,4.43,52.981937,54.94,0.5863,0.7184
2006-09-28,145264.10,104.12,1369.16,10.24,358511.90,92.78,4.41,53.639267,55.48,0.5498,0.7004
2006-10-05,145342.39,104.08,1369.93,10.25,358565.74,93.41,4.41,54.561127,55.56,0.2998,0.5614
2006-10-12,145392.06,104.09,1370.15,10.25,358747.29,93.07,4.44,55.40192,55.31,-0.0267,0.3488
2006-10-19,145441.74,104.10,1370.38,10.25,358928.84,92.73,4.46,55.311832,55.06,-0.0749,0.3165
2006-10-26,145491.42,104.11,1370.61,10.25,359110.39,92.39,4.48,55.814793,54.81,-0.3004,0.1715
2006-11-02,145548.53,104.17,1370.69,10.25,359414.80,92.09,4.50,55.131664,54.58,-0.1634,0.2580
2006-11-09,145650.27,104.55,1369.95,10.25,360456.40,91.99,4.47,55.957417,54.52,-0.4293,0.0964
2006-11-16,145752.00,104.93,1369.20,10.25,361498.00,91.90,4.45,56.715637,54.46,-0.6750,-0.0260
2006-11-23,145853.73,105.31,1368.45,10.25,362539.60,91.81,4.43,56.685623,54.39,-0.6850,-0.0305
2006-11-30,145955.47,105.69,1367.71,10.25,363581.20,91.71,4.40,56.497948,54.33,-0.6480,-0.0140
2006-12-07,145981.23,105.63,1368.88,10.28,363707.94,92.71,4.44,57.286171,54.75,-0.7595,-0.0618
2006-12-14,145994.32,105.51,1370.37,10.31,363682.19,93.88,4.48,58.051895,55.24,-0.8403,-0.0932
2006-12-21,146007.42,105.38,1371.86,10.33,363656.45,95.05,4.53,57.316196,55.74,-0.4725,0.0729
2006-12-28,146020.52,105.25,1373.35,10.36,363630.71,96.23,4.57,58.048313,56.23,-0.5433,0.0361
2007-01-04,146030.81,105.22,1373.29,10.38,363653.74,96.36,4.59,57.534958,56.42,-0.3332,0.1518
2007-01-11,146037.35,105.32,1371.17,10.38,363741.81,95.09,4.57,58.395596,56.20,-0.6556,-0.0174
2007-01-18,146043.90,105.43,1369.05,10.38,363829.87,93.83,4.55,58.52396,55.98,-0.7591,-0.0617
2007-01-25,146050.45,105.53,1366.92,10.38,363917.94,92.56,4.52,58.36541,55.77,-0.7768,-0.0688
2007-02-01,146057.00,105.63,1364.80,10.38,364006.00,91.30,4.50,59.505386,55.55,-1.1827,-0.2000
2007-02-08,146122.75,105.88,1365.50,10.38,364794.00,90.58,4.48,59.21096,55.54,-1.0979,-0.1771
2007-02-15,146188.50,106.12,1366.20,10.38,365582.00,89.85,4.45,60.003647,55.53,-1.3381,-0.2372
2007-02-22,146254.25,106.36,1366.90,10.38,366370.00,89.13,4.43,59.830013,55.52,-1.2894,-0.2262
2007-03-01,146320.00,106.61,1367.60,10.38,367158.00,88.40,4.40,57.16502,55.50,-0.4962,0.0603
2007-03-08,146154.26,106.78,1370.13,10.40,366938.74,88.11,4.42,57.972832,56.30,-0.5010,0.0578
2007-03-15,145988.52,106.95,1372.66,10.42,366719.48,87.81,4.45,57.308468,57.09,-0.0659,0.3225
2007-03-22,145822.77,107.12,1375.19,10.43,366500.23,87.52,4.47,59.361935,57.88,-0.4430,0.0888
2007-03-29,145657.03,107.29,1377.72,10.45,366280.97,87.23,4.49,58.584332,58.67,0.0259,0.3841
2007-04-05,145628.27,107.36,1379.08,10.46,366819.93,87.26,4.49,59.603306,59.08,-0.1563,0.2627
2007-04-12,145702.23,107.34,1379.57,10.46,367927.57,87.54,4.46,59.997959,59.20,-0.2377,0.2104
2007-04-19,145776.20,107.32,1380.06,10.46,369035.20,87.82,4.44,61.34898,59.32,-0.6050,0.0060
2007-04-26,145850.17,107.31,1380.55,10.46,370142.83,88.10,4.42,61.720867,59.45,-0.6796,-0.0281
2007-05-03,145913.32,107.32,1379.93,10.46,370754.65,88.11,4.41,62.343266,59.34,-0.8989,-0.1144
2007-05-10,145949.45,107.41,1376.52,10.46,370126.90,87.43,4.46,62.555767,58.64,-1.1704,-0.1968
2007-05-17,145985.58,107.50,1373.11,10.46,369499.16,86.75,4.50,63.307171,57.94,-1.6030,-0.2888
2007-05-24,146021.71,107.59,1369.70,10.46,368871.42,86.07,4.55,63.041515,57.25,-1.7317,-0.3095
2007-05-31,146057.84,107.68,1366.29,10.46,368243.68,85.40,4.59,63.846062,56.55,-2.1801,-0.3662
2007-06-07,146031.40,107.72,1366.32,10.48,368446.00,86.32,4.62,62.457108,57.12,-1.5959,-0.2876
2007-06-14,145994.53,107.75,1366.93,10.51,368786.67,87.51,4.64,63.588028,57.89,-1.7019,-0.3050
2007-06-21,145957.67,107.78,1367.53,10.54,369127.33,88.70,4.67,62.358425,58.67,-1.1024,-0.1783
2007-06-28,145920.80,107.81,1368.14,10.57,369468.00,89.89,4.69,62.009289,59.45,-0.7660,-0.0645
2007-07-05,145876.23,107.79,1369.38,10.59,369839.03,89.50,4.69,63.362099,59.88,-1.0417,-0.1607
2007-07-12,145825.87,107.73,1371.10,10.59,370232.84,87.92,4.66,64.216614,60.05,-1.2460,-0.2159
2007-07-19,145775.52,107.66,1372.81,10.59,370626.65,86.34,4.64,63.209503,60.22,-0.8939,-0.1126
2007-07-26,145725.16,107.60,1374.53,10.59,371020.45,84.75,4.62,59.715237,60.39,0.2016,0.4999
2007-08-02,145700.13,107.56,1375.95,10.59,371406.74,83.40,4.60,58.853104,60.47,0.4844,0.6668
2007-08-09,145827.03,107.69,1375.56,10.59,371747.94,83.40,4.63,59.56266,60.04,0.1422,0.4614
2007-08-16,145953.94,107.81,1375.18,10.59,372089.13,83.40,4.65,59.738129,59.60,-0.0405,0.3395
2007-08-23,146080.84,107.94,1374.79,10.59,372430.32,83.40,4.67,61.164833,59.17,-0.5970,0.0098
2007-08-30,146207.74,108.06,1374.41,10.59,372771.52,83.40,4.69,60.623161,58.73,-0.5654,0.0252
2007-09-06,146194.33,108.04,1375.07,10.60,373272.33,82.98,4.70,59.707619,59.05,-0.1973,0.2361
2007-09-13,146124.80,107.97,1376.14,10.62,373837.00,82.40,4.70,60.996994,59.66,-0.3984,0.1138
2007-09-20,146055.27,107.89,1377.21,10.64,374401.67,81.82,4.70,62.583908,60.28,-0.6884,-0.0319
2007-09-27,145985.73,107.82,1378.29,10.67,374966.33,81.23,4.70,62.149006,60.90,-0.3742,0.1277
2007-10-04,146008.81,107.83,1378.19,10.68,375634.58,80.44,4.70,64.119759,61.01,-0.9299,-0.1250
2007-10-11,146155.35,107.97,1376.55,10.68,376440.94,79.35,4.70,64.050652,60.45,-1.0772,-0.1712
2007-10-18,146301.90,108.11,1374.90,10.68,377247.29,78.27,4.70,61.096729,59.88,-0.3624,0.1345
2007-10-25,146448.45,108.25,1373.25,10.68,378053.65,77.18,4.70,62.761658,59.32,-1.0280,-0.1565
2007-11-01,146595.00,108.39,1371.60,10.68,378860.00,76.10,4.70,61.31155,58.76,-0.7625,-0.0631
2007-11-08,146519.87,108.44,1372.35,10.68,377795.53,75.96,4.77,59.078838,58.55,-0.1569,0.2623
2007-11-15,146444.73,108.49,1373.09,10.68,376731.07,75.82,4.84,59.124882,58.35,-0.2324,0.2137
2007-11-22,146369.60,108.53,1373.84,10.68,375666.60,75.68,4.91,58.035381,58.14,0.0315,0.3878
2007-11-29,146294.47,108.58,1374.59,10.68,374602.13,75.54,4.98,60.268093,57.93,-0.6975,-0.0359
2007-12-06,146289.94,108.53,1375.78,10.66,374449.29,75.97,5.00,60.92028,57.72,-0.9560,-0.1337
2007-12-13,146313.65,108.44,1377.16,10.64,374661.10,76.62,5.00,59.347385,57.51,-0.5503,0.0326
2007-12-20,146337.35,108.34,1378.54,10.62,374872.90,77.28,5.00,59.830746,57.29,-0.7592,-0.0617
2007-12-27,146361.06,108.25,1379.92,10.60,375084.71,77.93,5.00,59.094196,57.07,-0.6035,0.0067
2008-01-03,146363.68,108.14,1381.01,10.58,375016.45,77.91,4.99,56.797951,56.88,0.0256,0.3838
2008-01-10,146313.55,107.98,1381.39,10.58,374248.03,76.19,4.97,56.66674,56.75,0.0257,0.3839
2008-01-17,146263.42,107.82,1381.78,10.58,373479.61,74.48,4.95,53.432838,56.62,0.9531,0.8661
2008-01-24,146213.29,107.66,1382.16,10.58,372711.19,72.76,4.93,54.528816,56.49,0.5865,0.7185
2008-01-31,146163.16,107.50,1382.55,10.58,371942.77,71.05,4.90,57.901646,56.36,-0.4606,0.0793
2008-02-07,146141.52,107.41,1384.13,10.58,372021.69,70.53,4.94,54.876129,56.29,0.4228,0.6333
2008-02-14,146124.62,107.34,1385.92,10.58,372241.83,70.22,4.99,55.51675,56.23,0.2136,0.5077
2008-02-21,146107.72,107.26,1387.70,10.58,372461.97,69.90,5.04,55.57851,56.17,0.1775,0.4844
2008-02-28,146090.83,107.19,1389.49,10.58,372682.10,69.59,5.09,54.196945,56.11,0.5726,0.7117
2008-03-06,146093.42,106.98,1390.34,10.59,372717.10,68.39,5.08,52.483501,56.04,1.0615,0.8999
2008-03-13,146103.81,106.71,1390.81,10.59,372678.03,66.83,5.06,52.051285,55.95,1.1652,0.9288
2008-03-20,146114.19,106.44,1391.29,10.60,372638.97,65.27,5.04,54.690907,55.86,0.3508,0.5920
2008-03-27,146124.58,106.18,1391.76,10.60,372599.90,63.71,5.02,53.131832,55.78,0.7913,0.8078
2008-04-03,146117.07,105.95,1392.19,10.61,372802.93,62.41,5.03,55.864815,55.67,-0.0592,0.3270
2008-04-10,146064.80,105.83,1392.52,10.61,373611.20,61.76,5.12,53.851315,55.48,0.4880,0.6687
2008-04-17,146012.53,105.70,1392.85,10.61,374419.47,61.11,5.21,55.857025,55.30,-0.1659,0.2564
2008-04-24,145960.27,105.58,1393.17,10.61,375227.73,60.45,5.31,56.416752,55.12,-0.3877,0.1199
2008-05-01,145908.00,105.46,1393.50,10.61,376036.00,59.80,5.40,57.334133,54.94,-0.7164,-0.0440
2008-05-08,145869.39,105.30,1395.40,10.61,376130.61,59.03,5.45,55.7715,54.87,-0.2706,0.1898
2008-05-15,145830.77,105.13,1397.29,10.61,376225.23,58.26,5.49,57.116444,54.80,-0.6937,-0.0343
2008-05-22,145792.16,104.97,1399.19,10.61,376319.84,57.50,5.54,54.900829,54.72,-0.0528,0.3313
2008-05-29,145753.55,104.81,1401.09,10.61,376414.45,56.73,5.58,55.825943,54.65,-0.3504,0.1415
2008-06-05,145709.67,104.57,1403.91,10.58,376266.07,57.04,5.63,53.835762,54.29,0.1356,0.4571
2008-06-12,145661.83,104.28,1407.44,10.53,375935.43,58.16,5.67,53.470371,53.71,0.0705,0.4139
2008-06-19,145614.00,103.99,1410.96,10.48,375604.80,59.28,5.72,51.487991,53.12,0.4886,0.6690
2008-06-26,145566.17,103.69,1414.48,10.42,375274.17,60.40,5.77,49.311222,52.54,0.9648,0.8699
2008-07-03,145510.77,103.40,1416.34,10.39,374860.32,61.32,5.82,49.003239,52.05,0.9100,0.8515
2008-07-10,145436.48,103.11,1414.01,10.39,374238.45,61.72,5.89,48.024738,51.79,1.1243,0.9178
2008-07-17,145362.19,102.82,1411.68,10.39,373616.58,62.13,5.95,49.793865,51.53,0.5175,0.6841
2008-07-24,145287.90,102.53,1409.36,10.39,372994.71,62.54,6.02,49.637295,51.26,0.4862,0.6677
2008-07-31,145213.61,102.24,1407.03,10.39,372372.84,62.94,6.09,50.091343,51.00,0.2725,0.5446
2008-08-07,145178.42,101.48,1417.15,10.39,371208.84,64.41,6.10,51.586479,51.63,0.0120,0.3747
2008-08-14,145149.74,100.66,1429.35,10.39,369954.48,66.06,6.10,51.539494,52.40,0.2564,0.5347
2008-08-21,145121.06,99.83,1441.54,10.39,368700.13,67.71,6.10,50.889782,53.17,0.6810,0.7620
2008-08-28,145092.39,99.00,1453.73,10.39,367445.77,69.36,6.10,51.015018,53.94,0.8740,0.8389
2008-09-04,145048.60,98.48,1461.96,10.30,365351.10,69.03,6.14,50.02869,52.53,0.7473,0.7902
2008-09-11,144984.67,98.36,1464.90,10.10,362136.00,66.07,6.23,50.334,48.21,-0.6348,-0.0079
2008-09-18,144920.73,98.23,1467.84,9.89,358920.90,63.10,6.33,50.584507,43.89,-2.0004,-0.3460
2008-09-25,144856.80,98.11,1470.78,9.69,355705.80,60.14,6.42,48.564865,39.57,-2.6876,-0.4106
2008-10-02,144779.35,97.92,1474.62,9.51,352511.29,57.53,6.51,44.718033,35.89,-2.6394,-0.4070
2008-10-09,144620.84,97.39,1483.83,9.51,349440.32,57.01,6.58,36.882332,36.00,-0.2630,0.1946
2008-10-16,144462.32,96.86,1493.04,9.51,346369.35,56.49,6.65,38.002838,36.12,-0.5632,0.0262
2008-10-23,144303.81,96.33,1502.25,9.51,343298.39,55.97,6.71,35.272564,36.23,0.2873,0.5538
2008-10-30,144145.29,95.79,1511.47,9.51,340227.42,55.45,6.78,39.194359,36.35,-0.8502,-0.0969
2008-11-06,143978.17,95.08,1529.00,9.51,338140.17,56.10,6.88,37.363663,37.16,-0.0601,0.3264
2008-11-13,143807.60,94.29,1549.86,9.51,336446.40,57.22,7.00,34.799122,38.25,1.0327,0.8913
2008-11-20,143637.03,93.50,1570.72,9.51,334752.63,58.34,7.12,30.940434,39.35,2.5122,1.1303
2008-11-27,143466.47,92.72,1591.58,9.51,333058.87,59.46,7.23,35.564529,40.44,1.4565,0.9952
2008-12-04,143251.23,91.99,1601.93,9.48,332559.19,60.21,7.35,35.359371,40.57,1.5560,1.0139
2008-12-11,142976.42,91.35,1598.27,9.38,333651.65,60.45,7.46,34.901684,39.41,1.3468,0.9724
2008-12-18,142701.61,90.71,1594.62,9.29,334744.10,60.70,7.57,35.130531,38.25,0.9323,0.8592
2008-12-25,142426.81,90.07,1590.96,9.20,335836.55,60.95,7.69,34.207283,37.09,0.8623,0.8346
2009-01-01,142152.00,89.42,1587.30,9.11,336929.00,61.20,7.80,36.885708,35.93,-0.2842,0.1814
2009-01-08,142036.39,89.41,1583.42,9.11,336623.48,60.09,7.91,35.130772,35.37,0.0727,0.4154
2009-01-15,141920.77,89.40,1579.53,9.11,336317.97,58.99,8.03,32.865295,34.81,0.5823,0.7164
2009-01-22,141805.16,89.39,1575.65,9.11,336012.45,57.88,8.14,32.003777,34.25,0.6722,0.7581
2009-01-29,141689.55,89.38,1571.76,9.11,335706.94,56.77,8.25,31.660769,33.69,0.6072,0.7283
2009-02-05,141506.71,89.15,1571.59,9.11,334743.29,56.44,8.36,32.913151,33.57,0.1976,0.4974
2009-02-12,141273.46,88.75,1574.19,9.11,333286.04,56.69,8.46,31.054516,33.79,0.8169,0.8177
2009-02-19,141040.21,88.36,1576.79,9.11,331828.79,56.94,8.56,28.54973,34.00,1.6293,1.0265
2009-02-26,140806.96,87.96,1579.39,9.11,330371.54,57.19,8.66,27.504742,34.22,2.0055,1.0799
2009-03-05,140700.42,87.72,1584.62,9.08,329954.10,58.31,8.74,25.143549,33.96,2.6343,1.1399
2009-03-12,140688.90,87.59,1591.82,9.01,330316.52,60.07,8.81,28.469952,33.35,1.4579,0.9955
2009-03-19,140677.39,87.46,1599.02,8.94,330678.94,61.83,8.87,28.972509,32.74,1.1253,0.9180
2009-03-26,140665.87,87.33,1606.23,8.87,331041.35,63.59,8.94,30.695543,32.13,0.4281,0.6362
2009-04-02,140642.40,87.19,1612.57,8.81,331448.80,65.22,9.01,32.01078,31.63,-0.1131,0.2911
2009-04-09,140547.20,86.98,1613.73,8.81,332126.40,66.06,9.11,32.905563,31.82,-0.3230,0.1578
2009-04-16,140452.00,86.76,1614.90,8.81,332804.00,66.90,9.20,33.79229,32.02,-0.5306,0.0425
2009-04-23,140356.80,86.55,1616.07,8.81,333481.60,67.74,9.29,33.268307,32.21,-0.3165,0.1617
2009-04-30,140261.60,86.33,1617.23,8.81,334159.20,68.58,9.39,33.623001,32.40,-0.3651,0.1330
2009-05-07,140201.74,86.25,1624.83,8.81,335345.10,69.11,9.42,36.525024,33.17,-1.0032,-0.1489
2009-05-14,140147.77,86.18,1633.50,8.81,336615.71,69.58,9.44,34.308197,34.03,-0.0829,0.3111
2009-05-21,140093.81,86.12,1642.17,8.81,337886.32,70.05,9.46,34.4533,34.89,0.1315,0.4543
2009-05-28,140039.84,86.05,1650.85,8.81,339156.94,70.53,9.49,35.678596,35.76,0.0230,0.3821
2009-06-04,139998.20,86.16,1655.96,8.80,339946.40,70.32,9.50,36.12196,36.04,-0.0250,0.3499
2009-06-11,139973.00,86.48,1656.33,8.77,340094.33,69.20,9.50,36.460522,35.55,-0.2727,0.1885
2009-06-18,139947.80,86.80,1656.71,8.74,340242.27,68.08,9.50,35.372269,35.06,-0.0939,0.3038
2009-06-25,139922.60,87.13,1657.08,8.71,340390.20,66.96,9.50,35.162689,34.57,-0.1777,0.2487
2009-07-02,139887.81,87.44,1657.46,8.69,340715.42,65.99,9.50,34.61837,34.21,-0.1211,0.2858
2009-07-09,139795.45,87.68,1657.89,8.69,342104.35,65.92,9.53,33.757988,34.67,0.2730,0.5450
2009-07-16,139703.10,87.92,1658.32,8.69,343493.29,65.85,9.55,36.160576,35.13,-0.3082,0.1668
2009-07-23,139610.74,88.16,1658.75,8.69,344882.23,65.79,9.57,37.759598,35.59,-0.6491,-0.0145
2009-07-30,139518.39,88.40,1659.18,8.69,346271.16,65.72,9.59,38.425175,36.05,-0.7111,-0.0417
2009-08-06,139383.29,88.60,1659.95,8.69,345351.71,66.96,9.63,40.024208,36.40,-1.0836,-0.1730
2009-08-13,139231.10,88.78,1660.85,8.69,343508.90,68.72,9.68,39.75634,36.71,-0.9106,-0.1184
2009-08-20,139078.90,88.96,1661.75,8.69,341666.10,70.48,9.72,40.681675,37.02,-1.0942,-0.1760
